Entity,Code,Year,Death rate,Birth rate
Australia,AUS,1921,8.303415,
Australia,AUS,1922,7.983813,
Australia,AUS,1923,8.522087,
Australia,AUS,1924,8.210769,
Australia,AUS,1925,8.045415,
Australia,AUS,1926,8.2879305,
Australia,AUS,1927,8.325798,
Australia,AUS,1928,8.366667,
Australia,AUS,1929,8.536765,
Australia,AUS,1930,7.658399,
Australia,AUS,1931,7.9340563,
Australia,AUS,1932,7.958812,
Australia,AUS,1933,8.281961,
Australia,AUS,1934,8.630452,
Australia,AUS,1935,8.823277,
Australia,AUS,1936,8.7541895,
Australia,AUS,1937,8.801688,
Australia,AUS,1938,8.998251,
Australia,AUS,1939,9.287893,
Australia,AUS,1940,9.063794,
Australia,AUS,1941,9.29766,
Australia,AUS,1942,9.759445,
Australia,AUS,1943,9.575187,
Australia,AUS,1944,8.9021225,
Australia,AUS,1945,8.905464,
Australia,AUS,1946,9.355477,
Australia,AUS,1947,9.069892,
Australia,AUS,1948,9.399422,
Australia,AUS,1949,9.044965,
Australia,AUS,1950,9.134203,
Australia,AUS,1951,9.260054,
Australia,AUS,1952,8.999013,
Australia,AUS,1953,8.644069,
Australia,AUS,1954,8.67395,
Australia,AUS,1955,8.512733,
Australia,AUS,1956,8.742588,
Australia,AUS,1957,8.410676,
Australia,AUS,1958,8.120377,
Australia,AUS,1959,8.46822,
Australia,AUS,1960,8.238908,
Australia,AUS,1961,8.103405,
Australia,AUS,1962,8.32257,
Australia,AUS,1963,8.35094,
Australia,AUS,1964,8.746194,
Australia,AUS,1965,8.560491,
Australia,AUS,1966,8.742042,
Australia,AUS,1967,8.442257,
Australia,AUS,1968,8.810331,
Australia,AUS,1969,8.410071,
Australia,AUS,1970,8.778372,
Australia,AUS,1971,8.233556,
Australia,AUS,1972,8.055676,
Australia,AUS,1973,7.9629116,
Australia,AUS,1974,8.207341,
Australia,AUS,1975,7.6457667,
Australia,AUS,1976,7.851333,
Australia,AUS,1977,7.4755063,
Australia,AUS,1978,7.4227176,
Australia,AUS,1979,7.224638,
Australia,AUS,1980,7.247376,
Australia,AUS,1981,7.231114,
Australia,AUS,1982,7.417151,
Australia,AUS,1983,7.0516043,
Australia,AUS,1984,7.1711955,
Australia,AUS,1985,7.3609324,
Australia,AUS,1986,7.058842,
Australia,AUS,1987,7.186537,
Australia,AUS,1988,7.136257,
Australia,AUS,1989,7.3881774,
Australia,AUS,1990,6.9051504,
Australia,AUS,1991,6.8012156,
Australia,AUS,1992,6.974112,
Australia,AUS,1993,6.795288,
Australia,AUS,1994,7.083938,
Australia,AUS,1995,6.915035,
Australia,AUS,1996,7.0062766,
Australia,AUS,1997,6.9571576,
Australia,AUS,1998,6.8206363,
Australia,AUS,1999,6.778984,
Australia,AUS,2000,6.75258,
Australia,AUS,2001,6.6665015,
Australia,AUS,2002,6.814176,
Australia,AUS,2003,6.675646,
Australia,AUS,2004,6.623835,
Australia,AUS,2005,6.4958873,
Australia,AUS,2006,6.5586767,
Australia,AUS,2007,6.712185,
Australia,AUS,2008,6.716336,
Australia,AUS,2009,6.5254188,
Australia,AUS,2010,6.4753437,
Australia,AUS,2011,6.561434,
Australia,AUS,2012,6.568515,
Australia,AUS,2013,6.4201436,
Australia,AUS,2014,6.5650907,
Australia,AUS,2015,6.6139097,
Australia,AUS,2016,6.570492,
Australia,AUS,2017,6.6970406,
Australia,AUS,2018,6.397629,
Australia,AUS,2019,6.5145755,
Australia,AUS,2020,6.3417044,
Australia,AUS,2021,6.663394,
Austria,AUT,1947,11.530557,
Austria,AUT,1948,10.748587,
Austria,AUT,1949,11.6183405,
Austria,AUT,1950,11.327063,
Austria,AUT,1951,11.817183,14.83
Austria,AUT,1952,11.265879,14.87
Austria,AUT,1953,11.296392,14.84
Austria,AUT,1954,11.478763,14.98
Austria,AUT,1955,11.527801,15.63
Austria,AUT,1956,11.7740965,16.66
Austria,AUT,1957,12.084778,17.04
Austria,AUT,1958,11.626902,17.14
Austria,AUT,1959,11.863741,17.73
Austria,AUT,1960,12.074567,17.87
Austria,AUT,1961,11.519608,18.57
Austria,AUT,1962,12.168153,18.69
Austria,AUT,1963,12.217185,18.78
Austria,AUT,1964,11.830731,18.53
Austria,AUT,1965,12.50206,17.87
Austria,AUT,1966,12.043294,17.56
Austria,AUT,1967,12.528715,17.27
Austria,AUT,1968,12.535966,17.01
Austria,AUT,1969,12.878497,16.31
Austria,AUT,1970,12.868176,15.04
Austria,AUT,1971,12.638666,14.47
Austria,AUT,1972,12.327553,13.79
Austria,AUT,1973,11.955813,12.93
Austria,AUT,1974,12.104483,12.82
Austria,AUT,1975,12.399386,12.37
Austria,AUT,1976,12.368219,11.56
Austria,AUT,1977,12.026613,11.31
Austria,AUT,1978,12.331284,11.3
Austria,AUT,1979,12.016292,11.45
Austria,AUT,1980,12.081546,12.04
Austria,AUT,1981,12.117472,12.42
Austria,AUT,1982,11.888141,12.53
Austria,AUT,1983,12.16319,11.92
Austria,AUT,1984,11.572117,11.81
Austria,AUT,1985,11.71937,11.56
Austria,AUT,1986,11.39335,11.49
Austria,AUT,1987,11.10324,11.42
Austria,AUT,1988,10.898527,11.61
Austria,AUT,1989,10.887178,11.65
Austria,AUT,1990,10.757213,11.78
Austria,AUT,1991,10.726276,12.2
Austria,AUT,1992,10.570821,12.15
Austria,AUT,1993,10.390289,12.05
Austria,AUT,1994,10.103912,11.65
Austria,AUT,1995,10.15936,11.16
Austria,AUT,1996,10.103016,11.16
Austria,AUT,1997,9.924006,10.55
Austria,AUT,1998,9.7789545,10.19
Austria,AUT,1999,9.754973,9.78
Austria,AUT,2000,9.548676,9.77
Austria,AUT,2001,9.277544,9.39
Austria,AUT,2002,9.406372,9.7
Austria,AUT,2003,9.491587,9.48
Austria,AUT,2004,9.081702,9.67
Austria,AUT,2005,9.128913,9.5
Austria,AUT,2006,8.967642,9.42
Austria,AUT,2007,8.976492,9.19
Austria,AUT,2008,9.003246,9.34
Austria,AUT,2009,9.249426,9.15
Austria,AUT,2010,9.206876,9.42
Austria,AUT,2011,9.098028,9.31
Austria,AUT,2012,9.417048,9.37
Austria,AUT,2013,9.380555,9.36
Austria,AUT,2014,9.169357,9.56
Austria,AUT,2015,9.647422,9.77
Austria,AUT,2016,9.241648,10.04
Austria,AUT,2017,9.463145,9.96
Austria,AUT,2018,9.492438,9.68
Austria,AUT,2019,9.384943,9.57
Austria,AUT,2020,10.261666,9.38
Austria,AUT,2021,10.268924,9.61
Austria,AUT,2022,10.3721695,9.14
Austria,AUT,2023,9.834125,8.5
Belarus,BLR,1959,6.604261,
Belarus,BLR,1960,5.757222,
Belarus,BLR,1961,5.768652,
Belarus,BLR,1962,6.531894,
Belarus,BLR,1963,6.195647,
Belarus,BLR,1964,5.7910995,18.76
Belarus,BLR,1965,6.2960877,17.68
Belarus,BLR,1966,6.2777476,17.47
Belarus,BLR,1967,6.5977664,16.66
Belarus,BLR,1968,6.6874948,16.38
Belarus,BLR,1969,7.0623198,15.88
Belarus,BLR,1970,7.3521795,16.22
Belarus,BLR,1971,7.2822566,16.37
Belarus,BLR,1972,7.594955,16.11
Belarus,BLR,1973,7.768492,15.67
Belarus,BLR,1974,7.635515,15.8
Belarus,BLR,1975,8.253183,15.66
Belarus,BLR,1976,8.50074,15.72
Belarus,BLR,1977,8.691314,15.74
Belarus,BLR,1978,8.850887,15.88
Belarus,BLR,1979,9.266213,15.87
Belarus,BLR,1980,9.692052,16.03
Belarus,BLR,1981,9.361321,16.27
Belarus,BLR,1982,9.373328,16.31
Belarus,BLR,1983,9.719708,17.63
Belarus,BLR,1984,10.301531,17.04
Belarus,BLR,1985,10.4001,16.57
Belarus,BLR,1986,9.510505,17.14
Belarus,BLR,1987,9.727491,16.19
Belarus,BLR,1988,9.960343,16.13
Belarus,BLR,1989,10.021613,15.09
Belarus,BLR,1990,10.582893,13.95
Belarus,BLR,1991,11.088761,12.95
Belarus,BLR,1992,11.279902,12.53
Belarus,BLR,1993,12.415328,11.47
Belarus,BLR,1994,12.546924,10.82
Belarus,BLR,1995,12.975891,9.93
Belarus,BLR,1996,12.999017,9.44
Belarus,BLR,1997,13.371686,8.86
Belarus,BLR,1998,13.505425,9.2
Belarus,BLR,1999,14.025314,9.27
Belarus,BLR,2000,13.392728,9.39
Belarus,BLR,2001,14.006918,9.23
Belarus,BLR,2002,14.736226,8.99
Belarus,BLR,2003,14.493699,9.03
Belarus,BLR,2004,14.280877,9.14
Belarus,BLR,2005,14.55864,9.36
Belarus,BLR,2006,14.310237,10.07
Belarus,BLR,2007,13.825002,10.83
Belarus,BLR,2008,13.973807,11.32
Belarus,BLR,2009,14.145993,11.49
Belarus,BLR,2010,14.3852005,11.38
Belarus,BLR,2011,14.205035,11.52
Belarus,BLR,2012,13.322634,12.24
Belarus,BLR,2013,13.200321,12.46
Belarus,BLR,2014,12.791074,12.51
Belarus,BLR,2015,12.62074,12.54
Belarus,BLR,2016,12.527849,12.39
Belarus,BLR,2017,12.517219,10.8
Belarus,BLR,2018,12.622604,9.92
Belgium,BEL,1841,18.28221,
Belgium,BEL,1842,19.386124,
Belgium,BEL,1843,18.260164,
Belgium,BEL,1844,17.899979,
Belgium,BEL,1845,18.109226,
Belgium,BEL,1846,20.04046,
Belgium,BEL,1847,23.454304,
Belgium,BEL,1848,21.066584,
Belgium,BEL,1849,23.449884,
Belgium,BEL,1850,17.07039,
Belgium,BEL,1851,17.059998,
Belgium,BEL,1852,17.174438,
Belgium,BEL,1853,18.32772,
Belgium,BEL,1854,18.611729,
Belgium,BEL,1855,20.322672,
Belgium,BEL,1856,17.22941,
Belgium,BEL,1857,17.530392,
Belgium,BEL,1858,18.450918,
Belgium,BEL,1859,18.717072,
Belgium,BEL,1860,15.753328,
Belgium,BEL,1861,17.631653,
Belgium,BEL,1862,16.637684,
Belgium,BEL,1863,17.614471,
Belgium,BEL,1864,18.864864,
Belgium,BEL,1865,19.271763,
Belgium,BEL,1866,25.859756,
Belgium,BEL,1867,17.17558,
Belgium,BEL,1868,17.5079,
Belgium,BEL,1869,18.032766,
Belgium,BEL,1870,18.961397,
Belgium,BEL,1871,23.525251,
Belgium,BEL,1872,19.018044,
Belgium,BEL,1873,17.416273,
Belgium,BEL,1874,16.669281,
Belgium,BEL,1875,18.170742,
Belgium,BEL,1876,18.406708,
Belgium,BEL,1877,17.16254,
Belgium,BEL,1878,16.707495,
Belgium,BEL,1879,17.15497,
Belgium,BEL,1880,16.642035,
Belgium,BEL,1881,16.277075,
Belgium,BEL,1882,15.705056,
Belgium,BEL,1883,16.353882,
Belgium,BEL,1884,16.033724,
Belgium,BEL,1885,15.922239,
Belgium,BEL,1886,16.129797,
Belgium,BEL,1887,15.339276,
Belgium,BEL,1888,15.569942,
Belgium,BEL,1889,15.315531,
Belgium,BEL,1890,16.12967,
Belgium,BEL,1891,16.348799,
Belgium,BEL,1892,16.937574,
Belgium,BEL,1893,15.470831,
Belgium,BEL,1894,14.576909,
Belgium,BEL,1895,14.911712,
Belgium,BEL,1896,13.716989,
Belgium,BEL,1897,13.285497,
Belgium,BEL,1898,13.395459,
Belgium,BEL,1899,14.407996,
Belgium,BEL,1900,14.443246,
Belgium,BEL,1901,13.088649,
Belgium,BEL,1902,13.438116,
Belgium,BEL,1903,12.953537,
Belgium,BEL,1904,13.029683,
Belgium,BEL,1905,12.961982,
Belgium,BEL,1906,12.749938,
Belgium,BEL,1907,12.688671,
Belgium,BEL,1908,13.125441,
Belgium,BEL,1909,12.788363,
Belgium,BEL,1910,12.1206,
Belgium,BEL,1911,12.697212,
Belgium,BEL,1912,12.296098,
Belgium,BEL,1913,11.820149,
Belgium,BEL,1914,0,
Belgium,BEL,1919,13.792059,
Belgium,BEL,1920,11.654625,
Belgium,BEL,1921,11.358399,
Belgium,BEL,1922,12.059733,
Belgium,BEL,1923,11.352862,
Belgium,BEL,1924,11.3038025,
Belgium,BEL,1925,11.331912,
Belgium,BEL,1926,11.539533,
Belgium,BEL,1927,11.860209,
Belgium,BEL,1928,11.737426,
Belgium,BEL,1929,13.22202,
Belgium,BEL,1930,11.630093,
Belgium,BEL,1931,11.83239,
Belgium,BEL,1932,11.73799,
Belgium,BEL,1933,11.822064,
Belgium,BEL,1934,11.026933,
Belgium,BEL,1935,11.666387,
Belgium,BEL,1936,11.606219,
Belgium,BEL,1937,11.98029,
Belgium,BEL,1938,11.985396,
Belgium,BEL,1939,12.669784,
Belgium,BEL,1940,14.888798,
Belgium,BEL,1941,13.542494,
Belgium,BEL,1942,13.596613,
Belgium,BEL,1943,12.363524,
Belgium,BEL,1944,14.50426,
Belgium,BEL,1945,13.203729,
Belgium,BEL,1946,12.158617,
Belgium,BEL,1947,12.047143,17.7
Belgium,BEL,1948,11.645672,17.62
Belgium,BEL,1949,11.994637,17.24
Belgium,BEL,1950,11.683999,16.9
Belgium,BEL,1951,11.88285,16.44
Belgium,BEL,1952,11.255768,16.79
Belgium,BEL,1953,11.438861,16.71
Belgium,BEL,1954,11.282734,16.9
Belgium,BEL,1955,11.649759,16.88
Belgium,BEL,1956,11.610132,16.91
Belgium,BEL,1957,11.492309,17.11
Belgium,BEL,1958,11.296402,17.25
Belgium,BEL,1959,10.996614,17.49
Belgium,BEL,1960,12.020623,17.01
Belgium,BEL,1961,11.23409,17.3
Belgium,BEL,1962,11.806291,16.82
Belgium,BEL,1963,12.155429,17.16
Belgium,BEL,1964,11.395342,17.22
Belgium,BEL,1965,11.883511,16.54
Belgium,BEL,1966,11.865934,15.98
Belgium,BEL,1967,11.797633,15.38
Belgium,BEL,1968,12.450963,14.87
Belgium,BEL,1969,12.274825,14.79
Belgium,BEL,1970,12.036305,14.76
Belgium,BEL,1971,12.079527,14.64
Belgium,BEL,1972,11.863676,14.06
Belgium,BEL,1973,11.944481,13.32
Belgium,BEL,1974,11.719915,12.7
Belgium,BEL,1975,12.058061,12.28
Belgium,BEL,1976,11.975008,12.4
Belgium,BEL,1977,11.368994,12.47
Belgium,BEL,1978,11.6280985,12.52
Belgium,BEL,1979,11.274388,12.62
Belgium,BEL,1980,11.42201,12.65
Belgium,BEL,1981,11.267823,12.57
Belgium,BEL,1982,11.215006,12.19
Belgium,BEL,1983,11.48321,11.87
Belgium,BEL,1984,11.096943,11.71
Belgium,BEL,1985,11.187036,11.55
Belgium,BEL,1986,11.154146,11.85
Belgium,BEL,1987,10.545402,11.86
Belgium,BEL,1988,10.449063,12.08
Belgium,BEL,1989,10.711522,12.17
Belgium,BEL,1990,10.371303,12.43
Belgium,BEL,1991,10.337879,12.56
Belgium,BEL,1992,10.296754,12.42
Belgium,BEL,1993,10.515519,11.99
Belgium,BEL,1994,10.184045,11.52
Belgium,BEL,1995,10.287786,11.4
Belgium,BEL,1996,10.231213,11.47
Belgium,BEL,1997,10.144606,11.42
Belgium,BEL,1998,10.20486,11.23
Belgium,BEL,1999,10.217982,11.12
Belgium,BEL,2000,10.192626,11.24
Belgium,BEL,2001,10.02953,11.13
Belgium,BEL,2002,10.200329,10.79
Belgium,BEL,2003,10.292708,10.83
Belgium,BEL,2004,9.765176,11.12
Belgium,BEL,2005,9.846213,11.29
Belgium,BEL,2006,9.619557,11.54
Belgium,BEL,2007,9.596872,11.79
Belgium,BEL,2008,9.763397,11.96
Belgium,BEL,2009,9.680195,11.79
Belgium,BEL,2010,9.631161,11.84
Belgium,BEL,2011,9.443896,11.57
Belgium,BEL,2012,9.8076,11.44
Belgium,BEL,2013,9.780342,11.19
Belgium,BEL,2014,9.333713,11.1
Belgium,BEL,2015,9.803889,10.8
Belgium,BEL,2016,9.524633,10.69
Belgium,BEL,2017,9.624952,10.47
Belgium,BEL,2018,9.674223,10.31
Belgium,BEL,2019,9.46049,10.19
Belgium,BEL,2020,10.982529,9.86
Belgium,BEL,2021,9.693573,10.19
Belgium,BEL,2022,9.994355,9.76
Belgium,BEL,2023,9.4518795,
Bulgaria,BGR,1947,10.240878,24.12
Bulgaria,BGR,1948,9.767427,24.71
Bulgaria,BGR,1949,8.97932,24.77
Bulgaria,BGR,1950,7.8749113,25.17
Bulgaria,BGR,1951,8.342139,20.87
Bulgaria,BGR,1952,9.427238,20.91
Bulgaria,BGR,1953,7.5327044,20.64
Bulgaria,BGR,1954,7.4372454,20.03
Bulgaria,BGR,1955,7.3891144,20.02
Bulgaria,BGR,1956,7.99511,19.48
Bulgaria,BGR,1957,7.413552,18.42
Bulgaria,BGR,1958,6.9595428,17.89
Bulgaria,BGR,1959,8.52583,17.55
Bulgaria,BGR,1960,7.326638,17.81
Bulgaria,BGR,1961,7.2569356,17.36
Bulgaria,BGR,1962,8.103172,16.75
Bulgaria,BGR,1963,7.628076,16.36
Bulgaria,BGR,1964,7.422152,16.08
Bulgaria,BGR,1965,7.7177606,15.33
Bulgaria,BGR,1966,7.821884,14.89
Bulgaria,BGR,1967,8.514792,14.99
Bulgaria,BGR,1968,8.176294,16.9
Bulgaria,BGR,1969,9.019346,16.95
Bulgaria,BGR,1970,8.658393,16.34
Bulgaria,BGR,1971,9.325872,15.85
Bulgaria,BGR,1972,9.429546,15.3
Bulgaria,BGR,1973,9.050055,16.2
Bulgaria,BGR,1974,9.412012,17.18
Bulgaria,BGR,1975,9.940991,16.58
Bulgaria,BGR,1976,9.727101,16.54
Bulgaria,BGR,1977,10.348968,16.09
Bulgaria,BGR,1978,10.131108,15.47
Bulgaria,BGR,1979,10.41282,15.33
Bulgaria,BGR,1980,10.774934,14.47
Bulgaria,BGR,1981,10.489645,13.99
Bulgaria,BGR,1982,11.012735,13.93
Bulgaria,BGR,1983,11.224723,13.77
Bulgaria,BGR,1984,11.122609,13.66
Bulgaria,BGR,1985,11.789228,13.28
Bulgaria,BGR,1986,11.425735,13.4
Bulgaria,BGR,1987,11.76408,13
Bulgaria,BGR,1988,11.78466,13.07
Bulgaria,BGR,1989,11.715504,12.57
Bulgaria,BGR,1990,12.057151,11.93
Bulgaria,BGR,1991,12.42128,11.03
Bulgaria,BGR,1992,12.356016,10.42
Bulgaria,BGR,1993,12.752833,9.97
Bulgaria,BGR,1994,13.088783,9.44
Bulgaria,BGR,1995,13.542261,8.61
Bulgaria,BGR,1996,13.926058,8.71
Bulgaria,BGR,1997,14.621719,7.8
Bulgaria,BGR,1998,14.338899,8.03
Bulgaria,BGR,1999,13.670061,8.96
Bulgaria,BGR,2000,14.199624,9.21
Bulgaria,BGR,2001,13.982113,8.6
Bulgaria,BGR,2002,14.15826,8.46
Bulgaria,BGR,2003,14.1822405,8.63
Bulgaria,BGR,2004,14.0546255,9.02
Bulgaria,BGR,2005,14.583112,9.24
Bulgaria,BGR,2006,14.699586,9.68
Bulgaria,BGR,2007,14.749864,9.93
Bulgaria,BGR,2008,14.527523,10.31
Bulgaria,BGR,2009,14.288599,10.81
Bulgaria,BGR,2010,14.659528,10.15
Bulgaria,BGR,2011,14.52677,9.6
Bulgaria,BGR,2012,14.793514,9.45
Bulgaria,BGR,2013,14.256894,9.17
Bulgaria,BGR,2014,14.965344,9.36
Bulgaria,BGR,2015,15.229078,9.19
Bulgaria,BGR,2016,14.979041,9.12
Bulgaria,BGR,2017,15.402016,9.04
Bulgaria,BGR,2018,15.342928,8.85
Bulgaria,BGR,2019,15.391494,8.82
Bulgaria,BGR,2020,17.900387,8.52
Bulgaria,BGR,2021,21.49474,8.53
Canada,CAN,1921,8.56805,26.29
Canada,CAN,1922,8.682797,25.25
Canada,CAN,1923,8.975851,23.87
Canada,CAN,1924,8.349463,23.69
Canada,CAN,1925,8.286027,22.94
Canada,CAN,1926,8.926114,24.58
Canada,CAN,1927,8.714478,24.27
Canada,CAN,1928,9.012464,24.05
Canada,CAN,1929,9.2366295,23.46
Canada,CAN,1930,8.64633,23.84
Canada,CAN,1931,8.170461,23.18
Canada,CAN,1932,8.337118,22.42
Canada,CAN,1933,8.101429,20.96
Canada,CAN,1934,8.017623,20.6
Canada,CAN,1935,8.321983,20.41
Canada,CAN,1936,8.484885,20.13
Canada,CAN,1937,8.83186,19.93
Canada,CAN,1938,8.316323,20.57
Canada,CAN,1939,8.476222,20.37
Canada,CAN,1940,8.579579,21.46
Canada,CAN,1941,8.68571,22.17
Canada,CAN,1942,8.488615,23.36
Canada,CAN,1943,8.818,24.03
Canada,CAN,1944,8.4648285,23.8
Canada,CAN,1945,8.207501,23.86
Canada,CAN,1946,8.162636,26.88
Canada,CAN,1947,8.158214,28.59
Canada,CAN,1948,8.21302,27.07
Canada,CAN,1949,8.131513,27.01
Canada,CAN,1950,7.9836893,26.76
Canada,CAN,1951,7.99658,26.88
Canada,CAN,1952,7.7699156,27.68
Canada,CAN,1953,7.684414,27.88
Canada,CAN,1954,7.3272305,28.28
Canada,CAN,1955,7.362599,27.9
Canada,CAN,1956,7.3699865,27.69
Canada,CAN,1957,7.430466,27.96
Canada,CAN,1958,7.1531897,27.29
Canada,CAN,1959,7.2791815,27.18
Canada,CAN,1960,7.1382136,26.54
Canada,CAN,1961,7.06954,25.82
Canada,CAN,1962,7.0790553,25.04
Canada,CAN,1963,7.1842484,24.34
Canada,CAN,1964,7.0291004,23.25
Canada,CAN,1965,7.1244946,21.03
Canada,CAN,1966,7.086021,19.1
Canada,CAN,1967,7.0188,17.98
Canada,CAN,1968,7.0687056,17.38
Canada,CAN,1969,7.0506997,17.38
Canada,CAN,1970,7.028347,17.19
Canada,CAN,1971,6.9554663,16.36
Canada,CAN,1972,7.080238,15.42
Canada,CAN,1973,7.0950193,15.09
Canada,CAN,1974,7.148551,15.07
Canada,CAN,1975,7.0557003,15.42
Canada,CAN,1976,7.0018606,15.25
Canada,CAN,1977,6.911089,15.2
Canada,CAN,1978,6.871874,14.91
Canada,CAN,1979,6.815043,15.05
Canada,CAN,1980,6.879166,15.05
Canada,CAN,1981,6.787508,14.9
Canada,CAN,1982,6.8564568,14.84
Canada,CAN,1983,6.786145,14.72
Canada,CAN,1984,6.774748,14.73
Canada,CAN,1985,6.9329324,14.53
Canada,CAN,1986,6.981401,14.28
Canada,CAN,1987,6.9385858,14
Canada,CAN,1988,7.043357,14.07
Canada,CAN,1989,6.9634604,14.43
Canada,CAN,1990,6.8881173,14.69
Canada,CAN,1991,6.9302382,14.41
Canada,CAN,1992,6.8868766,14.08
Canada,CAN,1993,7.100994,13.57
Canada,CAN,1994,7.0996437,13.33
Canada,CAN,1995,7.152998,12.93
Canada,CAN,1996,7.160424,12.39
Canada,CAN,1997,7.185354,11.7
Canada,CAN,1998,7.204368,11.38
Canada,CAN,1999,7.193642,11.11
Canada,CAN,2000,7.085585,10.71
Canada,CAN,2001,7.062791,10.79
Canada,CAN,2002,7.118323,10.53
Canada,CAN,2003,7.129461,10.64
Canada,CAN,2004,7.078021,10.62
Canada,CAN,2005,7.1202507,10.72
Canada,CAN,2006,6.991199,11
Canada,CAN,2007,7.137871,11.27
Canada,CAN,2008,7.1667585,11.5
Canada,CAN,2009,7.082366,11.45
Canada,CAN,2010,7.051516,11.17
Canada,CAN,2011,7.0796065,11.05
Canada,CAN,2012,7.0971694,11.05
Canada,CAN,2013,7.1834064,10.87
Canada,CAN,2014,7.2960386,10.87
Canada,CAN,2015,7.3874106,10.72
Canada,CAN,2016,7.3974323,10.64
Canada,CAN,2017,7.6252184,10.33
Canada,CAN,2018,7.7255807,10.11
Canada,CAN,2019,7.609373,9.93
Canada,CAN,2020,8.128104,9.51
Canada,CAN,2021,8.175143,9.65
Canada,CAN,2022,8.688768,9.01
Canada,CAN,2023,8.21547,8.78
Chile,CHL,1992,5.2629037,21.99
Chile,CHL,1993,5.3734493,21.3
Chile,CHL,1994,5.2575445,20.68
Chile,CHL,1995,5.4270735,19.71
Chile,CHL,1996,5.3959446,19.19
Chile,CHL,1997,5.3039017,18.47
Chile,CHL,1998,5.3558574,17.99
Chile,CHL,1999,5.418687,17.26
Chile,CHL,2000,5.167206,16.95
Chile,CHL,2001,5.328635,16.55
Chile,CHL,2002,5.2441096,15.9
Chile,CHL,2003,5.3659635,15.42
Chile,CHL,2004,5.460814,15.02
Chile,CHL,2005,5.4094834,14.84
Chile,CHL,2006,5.32879,14.75
Chile,CHL,2007,5.727875,15.16
Chile,CHL,2008,5.4970913,15.39
Chile,CHL,2009,5.54656,15.55
Chile,CHL,2010,5.8608036,15.25
Chile,CHL,2011,5.620687,14.95
Chile,CHL,2012,5.7921762,14.51
Chile,CHL,2013,5.80628,14.31
Chile,CHL,2014,5.8731894,14.72
Chile,CHL,2015,5.9051323,14.19
Chile,CHL,2016,5.8965955,13.34
Chile,CHL,2017,5.9916224,12.5
Chile,CHL,2018,5.9811206,12.57
Chile,CHL,2019,6.1096244,11.84
Chile,CHL,2020,6.9984794,10.93
Croatia,HRV,2001,11.462604,9.53
Croatia,HRV,2002,11.680107,9.31
Croatia,HRV,2003,12.153198,9.21
Croatia,HRV,2004,11.499076,9.36
Croatia,HRV,2005,11.957734,9.85
Croatia,HRV,2006,11.6319475,9.61
Croatia,HRV,2007,12.08568,9.72
Croatia,HRV,2008,12.048706,10.15
Croatia,HRV,2009,12.106669,10.35
Croatia,HRV,2010,12.062592,10.09
Croatia,HRV,2011,11.849085,9.62
Croatia,HRV,2012,12.057934,9.78
Croatia,HRV,2013,11.783515,9.39
Croatia,HRV,2014,11.924001,9.34
Croatia,HRV,2015,12.791933,8.91
Croatia,HRV,2016,12.260565,9
Croatia,HRV,2017,12.837118,8.85
Croatia,HRV,2018,12.79929,9.03
Croatia,HRV,2019,12.671141,8.89
Croatia,HRV,2020,14.016423,8.85
Czechia,CZE,1950,10.264901,21.12
Czechia,CZE,1951,10.277516,20.62
Czechia,CZE,1952,9.918984,19.84
Czechia,CZE,1953,10.180053,18.85
Czechia,CZE,1954,10.291588,18.26
Czechia,CZE,1955,9.582257,17.85
Czechia,CZE,1956,9.582135,17.36
Czechia,CZE,1957,10.091417,16.5
Czechia,CZE,1958,9.553508,14.97
Czechia,CZE,1959,9.949748,13.56
Czechia,CZE,1960,9.586575,13.51
Czechia,CZE,1961,9.672559,13.69
Czechia,CZE,1962,10.590929,13.92
Czechia,CZE,1963,10.120665,15.47
Czechia,CZE,1964,10.269667,15.97
Czechia,CZE,1965,10.490083,15.19
Czechia,CZE,1966,10.565761,14.5
Czechia,CZE,1967,10.87727,14.19
Czechia,CZE,1968,11.493952,14.06
Czechia,CZE,1969,12.023053,14.63
Czechia,CZE,1970,12.293576,15.09
Czechia,CZE,1971,12.166279,15.7
Czechia,CZE,1972,11.801175,16.61
Czechia,CZE,1973,12.246809,18.36
Czechia,CZE,1974,12.395127,19.49
Czechia,CZE,1975,12.068343,19.12
Czechia,CZE,1976,12.094854,18.57
Czechia,CZE,1977,12.137762,17.91
Czechia,CZE,1978,12.199645,17.54
Czechia,CZE,1979,12.252122,16.8
Czechia,CZE,1980,12.955512,14.97
Czechia,CZE,1981,12.471157,14.04
Czechia,CZE,1982,12.501939,13.77
Czechia,CZE,1983,12.864473,13.34
Czechia,CZE,1984,12.648475,13.29
Czechia,CZE,1985,12.615,13.19
Czechia,CZE,1986,12.709084,12.94
Czechia,CZE,1987,12.198706,12.71
Czechia,CZE,1988,12.058756,12.87
Czechia,CZE,1989,12.271446,12.45
Czechia,CZE,1990,12.4001045,12.67
Czechia,CZE,1991,11.937535,12.55
Czechia,CZE,1992,11.558262,11.8
Czechia,CZE,1993,11.358595,11.73
Czechia,CZE,1994,11.2879,10.32
Czechia,CZE,1995,11.354895,9.32
Czechia,CZE,1996,10.8924675,8.78
Czechia,CZE,1997,10.908158,8.82
Czechia,CZE,1998,10.6180935,8.82
Czechia,CZE,1999,10.661897,8.73
Czechia,CZE,2000,10.606917,8.88
Czechia,CZE,2001,10.500395,8.87
Czechia,CZE,2002,10.540902,9.06
Czechia,CZE,2003,10.828727,9.14
