Entity,Code,Year,Birth rate,Month with peak value
Portugal,PRT,2023,8.148713,9
Russia,RUS,1959,23.779371,1
Russia,RUS,1960,23.343977,1
Russia,RUS,1961,22.016985,1
Russia,RUS,1962,20.260654,1
Russia,RUS,1963,18.817045,1
Russia,RUS,1964,16.95844,1
Russia,RUS,1965,15.771319,1
Russia,RUS,1966,15.3984585,1
Russia,RUS,1967,14.463652,1
Russia,RUS,1968,14.110318,1
Russia,RUS,1969,14.280005,5
Russia,RUS,1970,14.637351,4
Russia,RUS,1971,15.12226,1
Russia,RUS,1972,15.341957,6
Russia,RUS,1973,15.1032915,1
Russia,RUS,1974,15.662463,6
Russia,RUS,1975,15.761231,6
Russia,RUS,1976,15.955543,6
Russia,RUS,1977,15.917083,4
Russia,RUS,1978,15.969948,6
Russia,RUS,1979,15.858717,6
Russia,RUS,1980,15.947501,6
Russia,RUS,1981,16.110332,6
Russia,RUS,1982,16.679327,6
Russia,RUS,1983,17.642023,6
Russia,RUS,1984,17.02613,6
Russia,RUS,1985,16.66996,7
Russia,RUS,1986,17.327858,7
Russia,RUS,1987,17.273933,6
Russia,RUS,1988,16.09117,6
Russia,RUS,1989,14.700022,6
Russia,RUS,1990,13.470807,6
Russia,RUS,1991,12.106472,1
Russia,RUS,1992,10.691771,1
Russia,RUS,1993,9.378335,1
Russia,RUS,1994,9.590659,3
Russia,RUS,1995,9.266389,1
Russia,RUS,1996,8.873592,4
Russia,RUS,1997,8.581899,1
Russia,RUS,1998,8.7547455,6
Russia,RUS,1999,8.299368,6
Russia,RUS,2000,8.691556,6
Russia,RUS,2001,9.028768,7
Russia,RUS,2002,9.664347,7
Russia,RUS,2003,10.192636,7
Russia,RUS,2004,10.413513,6
Russia,RUS,2005,10.140003,7
Russia,RUS,2006,10.335868,8
Russia,RUS,2007,11.275938,8
Russia,RUS,2008,12.010777,7
Russia,RUS,2009,12.343835,7
Russia,RUS,2010,12.523762,7
Russia,RUS,2011,12.5765505,7
Russia,RUS,2012,13.296224,8
Russia,RUS,2013,13.225434,7
Russia,RUS,2014,13.521615,7
Scotland,,1855,33.196472,
Scotland,,1856,35.71204,
Scotland,,1857,35.71041,
Scotland,,1858,35.409508,
Scotland,,1859,35.782375,
Scotland,,1860,35.01265,
Scotland,,1861,35.094173,
Scotland,,1862,34.639866,
Scotland,,1863,35.02497,
Scotland,,1864,35.654457,
Scotland,,1865,35.565357,
Scotland,,1866,35.39066,
Scotland,,1867,35.15574,
Scotland,,1868,35.233677,
Scotland,,1869,34.20802,
Scotland,,1870,34.56879,
Scotland,,1871,34.558586,
Scotland,,1872,35.06022,
Scotland,,1873,34.966457,
Scotland,,1874,35.76818,
Scotland,,1875,35.367634,
Scotland,,1876,35.86447,
Scotland,,1877,35.50393,
Scotland,,1878,35.0571,
Scotland,,1879,34.37894,
Scotland,,1880,33.682384,
Scotland,,1881,33.821,
Scotland,,1882,33.53147,
Scotland,,1883,32.77525,
Scotland,,1884,33.75563,
Scotland,,1885,32.660004,
Scotland,,1886,32.855026,
Scotland,,1887,31.691883,
Scotland,,1888,31.174726,
Scotland,,1889,30.8159,
Scotland,,1890,30.302025,
Scotland,,1891,31.296604,
Scotland,,1892,30.851585,
Scotland,,1893,31.014858,
Scotland,,1894,30.030575,
Scotland,,1895,30.188324,
Scotland,,1896,30.53214,
Scotland,,1897,30.075914,
Scotland,,1898,30.215942,
Scotland,,1899,29.851084,
Scotland,,1900,29.692617,
Scotland,,1901,29.610588,
Scotland,,1902,29.436111,
Scotland,,1903,29.500603,
Scotland,,1904,29.06977,
Scotland,,1905,28.609356,
Scotland,,1906,28.531897,
Scotland,,1907,27.656034,
Scotland,,1908,28.0363,
Scotland,,1909,27.29586,
Scotland,,1910,26.168972,
Scotland,,1911,25.600698,
Scotland,,1912,25.845568,
Scotland,,1913,25.433702,
Scotland,,1914,26.142076,
Scotland,,1915,23.985113,
Scotland,,1916,23.018064,
Scotland,,1917,20.299208,
Scotland,,1918,20.477337,
Scotland,,1919,22.046246,
Scotland,,1920,28.20105,
Scotland,,1921,25.256762,
Scotland,,1922,23.519836,
Scotland,,1923,22.868252,
Scotland,,1924,21.918465,
Scotland,,1925,21.405157,
Scotland,,1926,21.056053,
Scotland,,1927,19.89542,
Scotland,,1928,19.963713,
Scotland,,1929,19.184639,
Scotland,,1930,19.574926,
Scotland,,1931,19.067707,
Scotland,,1932,18.68567,
Scotland,,1933,17.657728,
Scotland,,1934,18.032469,
Scotland,,1935,17.772877,
Scotland,,1936,17.92067,
Scotland,,1937,17.650805,
Scotland,,1938,17.774427,
Scotland,,1939,17.372986,
Scotland,,1940,17.529089,
Scotland,,1941,18.566051,
Scotland,,1942,18.942276,
Scotland,,1943,20.107327,
Scotland,,1944,20.59275,
Scotland,,1945,18.638262,
Scotland,,1946,21.823181,
Scotland,,1947,22.705212,
Scotland,,1948,19.749565,
Scotland,,1949,18.783278,
Scotland,,1950,18.129272,
Scotland,,1951,17.737686,
Scotland,,1952,17.719912,
Scotland,,1953,17.820478,
Scotland,,1954,18.088894,3
Scotland,,1955,18.112871,4
Scotland,,1956,18.627172,3
Scotland,,1957,19.125301,4
Scotland,,1958,19.377686,4
Scotland,,1959,19.25908,1
Scotland,,1960,19.586014,4
Scotland,,1961,19.522251,5
Scotland,,1962,20.0947,3
Scotland,,1963,19.735294,4
Scotland,,1964,20.03721,4
Scotland,,1965,19.317331,3
Scotland,,1966,18.540094,8
Scotland,,1967,18.503885,3
Scotland,,1968,18.192892,1
Scotland,,1969,17.314726,1
Scotland,,1970,16.75983,4
Scotland,,1971,16.602493,3
Scotland,,1972,15.011144,3
Scotland,,1973,14.218691,1
Scotland,,1974,13.382405,1
Scotland,,1975,12.973801,4
Scotland,,1976,12.398916,3
Scotland,,1977,11.919155,10
Scotland,,1978,12.316046,10
Scotland,,1979,13.124397,10
Scotland,,1980,13.251137,10
Scotland,,1981,13.313455,3
Scotland,,1982,12.798249,3
Scotland,,1983,12.62128,6
Scotland,,1984,12.65838,10
Scotland,,1985,12.98896,10
Scotland,,1986,12.854396,4
Scotland,,1987,12.974847,6
Scotland,,1988,13.013244,3
Scotland,,1989,12.501317,3
Scotland,,1990,12.989452,10
Scotland,,1991,13.187555,10
Scotland,,1992,12.939505,7
Scotland,,1993,12.445126,3
Scotland,,1994,12.098232,6
Scotland,,1995,11.767452,10
Scotland,,1996,11.6324,10
Scotland,,1997,11.682899,4
Scotland,,1998,11.284037,6
Scotland,,1999,10.868692,6
Scotland,,2000,10.480492,5
Scotland,,2001,10.378379,1
Scotland,,2002,10.128369,10
Scotland,,2003,10.353682,7
Scotland,,2004,10.636068,6
Scotland,,2005,10.676613,8
Scotland,,2006,10.88066,10
Scotland,,2007,11.661041,10
Scotland,,2008,11.146418,1
Scotland,,2009,11.322272,7
Scotland,,2010,11.209755,6
Scotland,,2011,11.098738,8
Scotland,,2012,10.943813,10
Scotland,,2013,10.546251,1
Scotland,,2014,10.656554,10
Scotland,,2015,10.316145,7
Scotland,,2016,10.161892,6
Scotland,,2017,9.822859,8
Scotland,,2018,9.516523,1
Scotland,,2019,9.227507,1
Scotland,,2020,8.646257,7
Scotland,,2021,8.824188,11
Scotland,,2022,8.643658,11
Slovakia,SVK,1950,29.002325,3
Slovakia,SVK,1951,28.819773,3
Slovakia,SVK,1952,28.344908,3
Slovakia,SVK,1953,27.342066,3
Slovakia,SVK,1954,26.616854,9
Slovakia,SVK,1955,26.402052,3
Slovakia,SVK,1956,25.957016,3
Slovakia,SVK,1957,24.930359,4
Slovakia,SVK,1958,23.498241,3
Slovakia,SVK,1959,21.80633,3
Slovakia,SVK,1960,21.597307,3
Slovakia,SVK,1961,21.025919,3
Slovakia,SVK,1962,19.903282,4
Slovakia,SVK,1963,20.48206,4
Slovakia,SVK,1964,20.204313,3
Slovakia,SVK,1965,19.394918,5
Slovakia,SVK,1966,18.584593,4
Slovakia,SVK,1967,17.550148,3
Slovakia,SVK,1968,17.161396,3
Slovakia,SVK,1969,17.813416,3
Slovakia,SVK,1970,17.899076,7
Slovakia,SVK,1971,18.298082,4
Slovakia,SVK,1972,19.185497,6
Slovakia,SVK,1973,20.125063,7
Slovakia,SVK,1974,20.921375,5
Slovakia,SVK,1975,20.718254,4
Slovakia,SVK,1976,20.96245,6
Slovakia,SVK,1977,20.685373,5
Slovakia,SVK,1978,20.616755,5
Slovakia,SVK,1979,20.425468,4
Slovakia,SVK,1980,19.192745,7
Slovakia,SVK,1981,18.68253,7
Slovakia,SVK,1982,18.410702,6
Slovakia,SVK,1983,18.169708,7
Slovakia,SVK,1984,17.81497,5
Slovakia,SVK,1985,17.568867,7
Slovakia,SVK,1986,16.879623,7
Slovakia,SVK,1987,16.188623,3
Slovakia,SVK,1988,15.965545,3
Slovakia,SVK,1989,15.299004,7
Slovakia,SVK,1990,15.223524,7
Slovakia,SVK,1991,14.911316,7
Slovakia,SVK,1992,14.103832,7
Slovakia,SVK,1993,13.789486,7
Slovakia,SVK,1994,12.447118,3
Slovakia,SVK,1995,11.48941,3
Slovakia,SVK,1996,11.228374,5
Slovakia,SVK,1997,11.021947,7
Slovakia,SVK,1998,10.723559,9
Slovakia,SVK,1999,10.462932,9
Slovakia,SVK,2000,10.2572975,8
Slovakia,SVK,2001,9.508921,6
Slovakia,SVK,2002,9.456474,9
Slovakia,SVK,2003,9.620666,7
Slovakia,SVK,2004,10.000084,9
Slovakia,SVK,2005,10.123999,2
Slovakia,SVK,2006,10.024363,9
Slovakia,SVK,2007,10.119129,6
Slovakia,SVK,2008,10.662516,7
Slovakia,SVK,2009,11.368428,9
Slovakia,SVK,2010,11.1991415,1
Slovakia,SVK,2011,11.2620945,9
Slovakia,SVK,2012,10.271648,9
Slovakia,SVK,2013,10.128079,9
Slovakia,SVK,2014,10.158333,7
Slovakia,SVK,2015,10.253702,9
Slovakia,SVK,2016,10.605246,9
Slovakia,SVK,2017,10.663801,8
Slovakia,SVK,2018,10.588442,9
Slovakia,SVK,2019,10.467404,7
Slovenia,SVN,1983,14.208691,6
Slovenia,SVN,1984,13.651709,3
Slovenia,SVN,1985,13.409708,4
Slovenia,SVN,1986,13.157486,12
Slovenia,SVN,1987,12.903025,7
Slovenia,SVN,1988,12.654566,3
Slovenia,SVN,1989,11.755825,2
Slovenia,SVN,1990,11.207395,7
Slovenia,SVN,1991,10.792717,4
Slovenia,SVN,1992,9.997203,7
Slovenia,SVN,1993,9.926342,9
Slovenia,SVN,1994,9.783695,3
Slovenia,SVN,1995,9.541112,9
Slovenia,SVN,1996,9.441153,7
Slovenia,SVN,1997,9.142572,5
Slovenia,SVN,1998,8.996197,9
Slovenia,SVN,1999,8.86275,9
Slovenia,SVN,2000,9.14725,9
Slovenia,SVN,2001,8.782768,7
Slovenia,SVN,2002,8.777899,9
Slovenia,SVN,2003,8.684027,7
Slovenia,SVN,2004,8.999237,9
Slovenia,SVN,2005,9.0916605,9
Slovenia,SVN,2006,9.45235,10
Slovenia,SVN,2007,9.862535,6
Slovenia,SVN,2008,10.772398,7
Slovenia,SVN,2009,10.756971,7
Slovenia,SVN,2010,10.917306,9
Slovenia,SVN,2011,10.70673,8
Slovenia,SVN,2012,10.6744795,9
Slovenia,SVN,2013,10.254892,9
Slovenia,SVN,2014,10.26971,7
Slovenia,SVN,2015,10.006554,7
Slovenia,SVN,2016,9.856619,9
Slovenia,SVN,2017,9.797951,8
Slovenia,SVN,2018,9.475841,7
Slovenia,SVN,2019,9.288503,7
South Korea,KOR,2003,10.265164,2
South Korea,KOR,2004,9.858934,1
South Korea,KOR,2005,9.03109,1
South Korea,KOR,2006,9.262544,2
South Korea,KOR,2007,10.142254,9
South Korea,KOR,2008,9.45775,1
South Korea,KOR,2009,8.980972,1
South Korea,KOR,2010,9.447823,9
South Korea,KOR,2011,9.429532,1
South Korea,KOR,2012,9.646155,1
South Korea,KOR,2013,8.65194,1
South Korea,KOR,2014,8.595651,1
South Korea,KOR,2015,8.620678,1
South Korea,KOR,2016,7.9598455,1
South Korea,KOR,2017,6.9902997,1
South Korea,KOR,2018,6.374235,1
South Korea,KOR,2019,5.8974934,1
South Korea,KOR,2020,5.303803,1
South Korea,KOR,2021,5.0744386,1
South Korea,KOR,2022,4.8558826,1
South Korea,KOR,2023,4.4927287,1
Spain,ESP,1908,33.478523,2
Spain,ESP,1909,32.751278,2
Spain,ESP,1910,32.367065,2
Spain,ESP,1911,31.385387,2
Spain,ESP,1912,31.57927,2
Spain,ESP,1913,30.26417,2
Spain,ESP,1914,29.527327,2
Spain,ESP,1915,30.404985,2
Spain,ESP,1916,28.579033,2
Spain,ESP,1917,28.488636,2
Spain,ESP,1918,28.766685,2
Spain,ESP,1919,27.582167,2
Spain,ESP,1920,29.162245,2
Spain,ESP,1921,30.368755,2
Spain,ESP,1922,30.400167,2
Spain,ESP,1923,30.379269,2
Spain,ESP,1924,29.625463,2
Spain,ESP,1925,28.927088,2
Spain,ESP,1926,29.460356,2
Spain,ESP,1927,27.913422,2
Spain,ESP,1928,28.922756,2
Spain,ESP,1929,28.031239,2
Spain,ESP,1930,28.240942,2
Spain,ESP,1931,27.596657,2
Spain,ESP,1932,28.126148,2
Spain,ESP,1933,27.614319,2
Spain,ESP,1934,26.001236,2
Spain,ESP,1935,25.467253,2
Spain,ESP,1936,24.383179,3
Spain,ESP,1937,22.237808,3
Spain,ESP,1938,19.74816,2
Spain,ESP,1939,16.333641,1
Spain,ESP,1940,24.37078,3
Spain,ESP,1941,19.629889,2
Spain,ESP,1942,20.366339,9
Spain,ESP,1943,23.1723,3
Spain,ESP,1944,22.770338,3
Spain,ESP,1945,23.293346,1
Spain,ESP,1946,21.714396,1
Spain,ESP,1947,21.660973,9
Spain,ESP,1948,23.406956,2
Spain,ESP,1949,21.682362,2
Spain,ESP,1950,20.180855,3
Spain,ESP,1951,20.177639,2
Spain,ESP,1952,20.961794,2
Spain,ESP,1953,20.659237,2
Spain,ESP,1954,20.101774,2
Spain,ESP,1955,20.670504,3
Spain,ESP,1956,20.816076,2
Spain,ESP,1957,21.965189,2
Spain,ESP,1958,21.986898,4
Spain,ESP,1959,21.81166,2
Spain,ESP,1960,21.896925,2
Spain,ESP,1961,21.437616,4
Spain,ESP,1962,21.329239,1
Spain,ESP,1963,21.511044,4
Spain,ESP,1964,22.107124,4
Spain,ESP,1965,21.178831,9
Spain,ESP,1966,20.747808,9
Spain,ESP,1967,20.839527,9
Spain,ESP,1968,20.226048,7
Spain,ESP,1969,20.0032,9
Spain,ESP,1970,19.729324,6
Spain,ESP,1971,19.798054,9
Spain,ESP,1972,19.591818,5
Spain,ESP,1973,19.3878,5
Spain,ESP,1974,19.628744,7
Spain,ESP,1975,18.794374,5
Spain,ESP,1976,18.824951,9
Spain,ESP,1977,18.042892,5
Spain,ESP,1978,17.333897,5
Spain,ESP,1979,16.240404,5
Spain,ESP,1980,15.281254,5
Spain,ESP,1981,14.149311,5
Spain,ESP,1982,13.605473,5
Spain,ESP,1983,12.729476,5
Spain,ESP,1984,12.36064,5
Spain,ESP,1985,11.87063,5
Spain,ESP,1986,11.373841,9
Spain,ESP,1987,11.033277,9
Spain,ESP,1988,10.800183,9
Spain,ESP,1989,10.510398,4
Spain,ESP,1990,10.317076,7
Spain,ESP,1991,10.169414,9
Spain,ESP,1992,10.147864,9
Spain,ESP,1993,9.810599,9
Spain,ESP,1994,9.350313,4
Spain,ESP,1995,9.1500845,7
Spain,ESP,1996,9.069705,12
Spain,ESP,1997,9.189153,4
Spain,ESP,1998,9.048632,9
Spain,ESP,1999,9.374642,9
Spain,ESP,2000,9.760985,9
Spain,ESP,2001,9.92212,10
Spain,ESP,2002,10.167012,9
Spain,ESP,2003,10.5211315,9
Spain,ESP,2004,10.641161,9
Spain,ESP,2005,10.727427,9
Spain,ESP,2006,10.929582,10
Spain,ESP,2007,10.962424,9
Spain,ESP,2008,11.350621,9
Spain,ESP,2009,10.677012,9
Spain,ESP,2010,10.439852,9
Spain,ESP,2011,10.086698,8
Spain,ESP,2012,9.688052,10
Spain,ESP,2013,9.0909,9
Spain,ESP,2014,9.168089,9
Spain,ESP,2015,9.016464,9
Spain,ESP,2016,8.808456,9
Spain,ESP,2017,8.417395,10
Spain,ESP,2018,7.951778,8
Spain,ESP,2019,7.6470823,9
Spain,ESP,2020,7.1993513,9
Spain,ESP,2021,7.105977,9
Spain,ESP,2022,6.9219313,11
Spain,ESP,2023,6.6510725,10
Sweden,SWE,1751,39.2103,
Sweden,SWE,1752,36.422787,
Sweden,SWE,1753,36.629494,
Sweden,SWE,1754,37.766342,
Sweden,SWE,1755,38.063225,
Sweden,SWE,1756,36.635967,
Sweden,SWE,1757,33.021915,
Sweden,SWE,1758,33.78575,
Sweden,SWE,1759,34.08352,
Sweden,SWE,1760,36.338486,
Sweden,SWE,1761,35.462837,
Sweden,SWE,1762,35.592293,
Sweden,SWE,1763,35.301548,
Sweden,SWE,1764,34.972744,
Sweden,SWE,1765,33.679478,
Sweden,SWE,1766,34.069447,
Sweden,SWE,1767,35.672176,
Sweden,SWE,1768,33.910736,
Sweden,SWE,1769,33.352108,
Sweden,SWE,1770,33.287643,
Sweden,SWE,1771,32.497856,
Sweden,SWE,1772,28.968212,
Sweden,SWE,1773,25.373236,
Sweden,SWE,1774,34.404705,
Sweden,SWE,1775,35.867756,
Sweden,SWE,1776,33.10087,
Sweden,SWE,1777,33.18134,
Sweden,SWE,1778,34.95134,
Sweden,SWE,1779,36.845688,
Sweden,SWE,1780,35.89344,
Sweden,SWE,1781,33.62763,
Sweden,SWE,1782,32.12672,
Sweden,SWE,1783,30.362392,
Sweden,SWE,1784,31.538795,
Sweden,SWE,1785,31.450937,
Sweden,SWE,1786,32.99058,
Sweden,SWE,1787,31.688923,
Sweden,SWE,1788,34.210537,
Sweden,SWE,1789,32.35411,
Sweden,SWE,1790,30.824354,
Sweden,SWE,1791,33.079453,
Sweden,SWE,1792,37.146458,
Sweden,SWE,1793,34.838688,
Sweden,SWE,1794,34.112316,
Sweden,SWE,1795,32.20268,
Sweden,SWE,1796,34.783527,
Sweden,SWE,1797,34.894547,
Sweden,SWE,1798,33.80162,
Sweden,SWE,1799,32.1008,
Sweden,SWE,1800,28.69566,
Sweden,SWE,1801,30.000275,
Sweden,SWE,1802,31.754236,
Sweden,SWE,1803,31.410269,
Sweden,SWE,1804,31.93354,
Sweden,SWE,1805,31.753803,
Sweden,SWE,1806,30.758146,
Sweden,SWE,1807,31.18761,
Sweden,SWE,1808,30.421785,
Sweden,SWE,1809,26.621466,
Sweden,SWE,1810,32.994736,
Sweden,SWE,1811,35.58014,
Sweden,SWE,1812,33.832813,
Sweden,SWE,1813,29.902012,
Sweden,SWE,1814,31.333582,
Sweden,SWE,1815,34.945057,
Sweden,SWE,1816,35.524372,
Sweden,SWE,1817,33.570442,
Sweden,SWE,1818,33.973244,
Sweden,SWE,1819,33.10003,
Sweden,SWE,1820,33.079678,
Sweden,SWE,1821,35.59908,
Sweden,SWE,1822,36.07897,
Sweden,SWE,1823,37.09505,
Sweden,SWE,1824,34.804836,
Sweden,SWE,1825,36.750957,
Sweden,SWE,1826,35.06418,
Sweden,SWE,1827,31.43714,
Sweden,SWE,1828,33.714954,
Sweden,SWE,1829,34.93562,
Sweden,SWE,1830,33.01078,
Sweden,SWE,1831,30.575272,
Sweden,SWE,1832,30.94279,
Sweden,SWE,1833,34.265343,
Sweden,SWE,1834,33.893272,
Sweden,SWE,1835,32.838108,
Sweden,SWE,1836,32.02495,
Sweden,SWE,1837,30.95815,
Sweden,SWE,1838,29.44075,
Sweden,SWE,1839,29.555931,
Sweden,SWE,1840,31.551727,
Sweden,SWE,1841,30.485868,
Sweden,SWE,1842,31.812376,
Sweden,SWE,1843,30.917606,
Sweden,SWE,1844,32.31488,
Sweden,SWE,1845,31.634811,
Sweden,SWE,1846,30.086573,
Sweden,SWE,1847,29.676712,
Sweden,SWE,1848,30.453188,
Sweden,SWE,1849,33.032146,
Sweden,SWE,1850,32.084663,
Sweden,SWE,1851,31.907116,
Sweden,SWE,1852,30.820501,
Sweden,SWE,1853,31.474262,
Sweden,SWE,1854,33.662384,
Sweden,SWE,1855,31.919882,
Sweden,SWE,1856,31.608927,
Sweden,SWE,1857,32.534176,
Sweden,SWE,1858,34.921375,
Sweden,SWE,1859,35.229206,
Sweden,SWE,1860,35.110897,
Sweden,SWE,1861,32.80374,
Sweden,SWE,1862,33.62873,
Sweden,SWE,1863,33.928272,
Sweden,SWE,1864,33.898224,
Sweden,SWE,1865,33.063457,
Sweden,SWE,1866,33.332394,
Sweden,SWE,1867,30.992111,
Sweden,SWE,1868,27.403774,
Sweden,SWE,1869,28.051727,
Sweden,SWE,1870,28.659367,
Sweden,SWE,1871,30.541588,
Sweden,SWE,1872,30.187387,
Sweden,SWE,1873,30.982382,
Sweden,SWE,1874,31.033327,
Sweden,SWE,1875,31.386457,
Sweden,SWE,1876,31.07897,
Sweden,SWE,1877,31.255226,
Sweden,SWE,1878,29.976791,
Sweden,SWE,1879,30.673979,
Sweden,SWE,1880,29.317282,
Sweden,SWE,1881,29.085287,
Sweden,SWE,1882,29.367388,
Sweden,SWE,1883,29.014317,
Sweden,SWE,1884,30.133204,
Sweden,SWE,1885,29.558828,
Sweden,SWE,1886,29.867521,
Sweden,SWE,1887,29.708824,
Sweden,SWE,1888,28.813417,
Sweden,SWE,1889,27.808931,
Sweden,SWE,1890,27.973627,
Sweden,SWE,1891,28.320896,
Sweden,SWE,1892,26.989176,
Sweden,SWE,1893,27.404776,
Sweden,SWE,1894,27.238838,
Sweden,SWE,1895,27.619658,
Sweden,SWE,1896,27.301085,
Sweden,SWE,1897,26.798891,
Sweden,SWE,1898,27.248503,
Sweden,SWE,1899,26.438753,
Sweden,SWE,1900,27.093868,
Sweden,SWE,1901,27.13341,
Sweden,SWE,1902,26.542234,
Sweden,SWE,1903,25.754269,
Sweden,SWE,1904,25.8446,
Sweden,SWE,1905,25.73677,
Sweden,SWE,1906,25.799278,
Sweden,SWE,1907,25.627148,
Sweden,SWE,1908,25.819687,
Sweden,SWE,1909,25.688307,
Sweden,SWE,1910,24.758982,
Sweden,SWE,1911,24.078241,9
Sweden,SWE,1912,23.887756,9
Sweden,SWE,1913,23.230686,9
Sweden,SWE,1914,22.956379,3
Sweden,SWE,1915,21.652586,3
Sweden,SWE,1916,21.29594,3
Sweden,SWE,1917,20.986828,3
Sweden,SWE,1918,20.32998,9
Sweden,SWE,1919,19.809078,12
Sweden,SWE,1920,23.724869,3
Sweden,SWE,1921,21.631102,3
Sweden,SWE,1922,19.639942,2
Sweden,SWE,1923,18.944304,3
Sweden,SWE,1924,18.157328,4
Sweden,SWE,1925,17.608345,5
Sweden,SWE,1926,16.849287,3
Sweden,SWE,1927,16.13085,4
Sweden,SWE,1928,16.074095,3
Sweden,SWE,1929,15.208417,3
Sweden,SWE,1930,15.3932905,4
Sweden,SWE,1931,14.827187,5
Sweden,SWE,1932,14.566569,3
Sweden,SWE,1933,13.732124,3
Sweden,SWE,1934,13.698768,3
Sweden,SWE,1935,13.781964,4
Sweden,SWE,1936,14.228653,3
Sweden,SWE,1937,14.420317,3
Sweden,SWE,1938,14.947687,4
Sweden,SWE,1939,15.431309,4
Sweden,SWE,1940,15.103079,4
Sweden,SWE,1941,15.652171,5
Sweden,SWE,1942,17.78853,5
Sweden,SWE,1943,19.415861,4
Sweden,SWE,1944,20.694891,3
Sweden,SWE,1945,20.518957,5
Sweden,SWE,1946,19.86791,4
Sweden,SWE,1947,19.039248,4
Sweden,SWE,1948,18.5151,3
Sweden,SWE,1949,17.512283,4
Sweden,SWE,1950,16.5204,4
Sweden,SWE,1951,15.633528,4
Sweden,SWE,1952,15.522851,4
Sweden,SWE,1953,15.403609,3
Sweden,SWE,1954,14.612363,4
Sweden,SWE,1955,14.832316,4
Sweden,SWE,1956,14.809305,4
Sweden,SWE,1957,14.598522,4
Sweden,SWE,1958,14.271125,4
Sweden,SWE,1959,14.086274,4
Sweden,SWE,1960,13.681951,4
Sweden,SWE,1961,13.937373,4
Sweden,SWE,1962,14.224981,4
Sweden,SWE,1963,14.892827,4
Sweden,SWE,1964,16.082,4
Sweden,SWE,1965,15.959,4
Sweden,SWE,1966,15.873639,4
Sweden,SWE,1967,15.479106,4
Sweden,SWE,1968,14.328101,4
Sweden,SWE,1969,13.568711,4
Sweden,SWE,1970,13.761146,4
Sweden,SWE,1971,14.166668,4
Sweden,SWE,1972,13.835232,4
Sweden,SWE,1973,13.489132,4
Sweden,SWE,1974,13.4907055,4
Sweden,SWE,1975,12.674064,4
Sweden,SWE,1976,11.980988,3
Sweden,SWE,1977,11.662741,3
Sweden,SWE,1978,11.279303,3
Sweden,SWE,1979,11.618734,4
Sweden,SWE,1980,11.690132,4
Sweden,SWE,1981,11.308603,4
Sweden,SWE,1982,11.143387,4
Sweden,SWE,1983,11.02123,4
Sweden,SWE,1984,11.2703495,4
Sweden,SWE,1985,11.802351,4
Sweden,SWE,1986,12.197641,4
Sweden,SWE,1987,12.491596,4
Sweden,SWE,1988,13.320538,3
Sweden,SWE,1989,13.716251,3
Sweden,SWE,1990,14.534941,4
Sweden,SWE,1991,14.404126,4
Sweden,SWE,1992,14.212356,4
Sweden,SWE,1993,13.57608,4
Sweden,SWE,1994,12.837262,4
Sweden,SWE,1995,11.73157,4
Sweden,SWE,1996,10.784338,4
Sweden,SWE,1997,10.233779,4
Sweden,SWE,1998,10.063518,4
Sweden,SWE,1999,9.95918,4
Sweden,SWE,2000,10.207044,4
Sweden,SWE,2001,10.297945,4
Sweden,SWE,2002,10.755767,4
Sweden,SWE,2003,11.091531,7
Sweden,SWE,2004,11.245756,6
Sweden,SWE,2005,11.247515,4
Sweden,SWE,2006,11.70711,3
Sweden,SWE,2007,11.788487,5
Sweden,SWE,2008,11.903587,7
Sweden,SWE,2009,12.079246,7
Sweden,SWE,2010,12.38138,6
Sweden,SWE,2011,11.871674,7
Sweden,SWE,2012,11.935751,7
Sweden,SWE,2013,11.888015,7
Sweden,SWE,2014,11.914474,4
Sweden,SWE,2015,11.785347,7
Sweden,SWE,2016,11.920679,5
Sweden,SWE,2017,11.547782,5
Sweden,SWE,2018,11.446125,4
Sweden,SWE,2019,11.195089,7
Sweden,SWE,2020,10.9493885,5
Sweden,SWE,2021,11.008986,6
Sweden,SWE,2022,10.020279,6
Sweden,SWE,2023,9.509246,5
Sweden,SWE,2024,9.33038,5
Switzerland,CHE,1876,33.038063,3
Switzerland,CHE,1877,32.262875,7
Switzerland,CHE,1878,31.543858,4
Switzerland,CHE,1879,30.763144,4
Switzerland,CHE,1880,29.881151,5
Switzerland,CHE,1881,29.980448,1
Switzerland,CHE,1882,29.00351,3
Switzerland,CHE,1883,28.659847,2
Switzerland,CHE,1884,28.408365,3
Switzerland,CHE,1885,27.858686,3
Switzerland,CHE,1886,27.918573,3
Switzerland,CHE,1887,28.009312,4
Switzerland,CHE,1888,27.853462,7
Switzerland,CHE,1889,27.76993,2
Switzerland,CHE,1890,26.627628,3
Switzerland,CHE,1891,28.1293,2
Switzerland,CHE,1892,27.703947,4
Switzerland,CHE,1893,27.991844,3
Switzerland,CHE,1894,27.468739,3
Switzerland,CHE,1895,27.483381,2
Switzerland,CHE,1896,28.312906,3
Switzerland,CHE,1897,28.489235,6
Switzerland,CHE,1898,28.676485,8
Switzerland,CHE,1899,29.158722,3
Switzerland,CHE,1900,28.740047,4
Switzerland,CHE,1901,29.23977,3
Switzerland,CHE,1902,28.683228,4
Switzerland,CHE,1903,27.507935,4
Switzerland,CHE,1904,27.470083,3
Switzerland,CHE,1905,27.074615,2
Switzerland,CHE,1906,27.030157,3
Switzerland,CHE,1907,26.383192,3
Switzerland,CHE,1908,26.5479,4
