fips,name,category,metro
36007,"Broome County, New York",none,Metro
36009,"Cattaraugus County, New York",none,Nonmetro
36011,"Cayuga County, New York",none,Nonmetro
36013,"Chautauqua County, New York",none,Nonmetro
36015,"Chemung County, New York",none,Metro
36017,"Chenango County, New York",none,Nonmetro
36019,"Clinton County, New York",none,Nonmetro
36021,"Columbia County, New York",none,Nonmetro
36023,"Cortland County, New York",none,Nonmetro
36025,"Delaware County, New York",none,Nonmetro
36027,"Dutchess County, New York",none,Metro
36029,"Erie County, New York",none,Metro
36031,"Essex County, New York",none,Nonmetro
36033,"Franklin County, New York",none,Nonmetro
36035,"Fulton County, New York",none,Nonmetro
36037,"Genesee County, New York",none,Nonmetro
36039,"Greene County, New York",none,Nonmetro
36041,"Hamilton County, New York",none,Nonmetro
36043,"Herkimer County, New York",none,Metro
36045,"Jefferson County, New York",none,Metro
36047,"Kings County, New York",persistent,Metro
36049,"Lewis County, New York",none,Nonmetro
36051,"Livingston County, New York",none,Metro
36053,"Madison County, New York",none,Metro
36055,"Monroe County, New York",none,Metro
36057,"Montgomery County, New York",none,Nonmetro
36059,"Nassau County, New York",none,Metro
36061,"New York County, New York",none,Metro
36063,"Niagara County, New York",none,Metro
36065,"Oneida County, New York",none,Metro
36067,"Onondaga County, New York",none,Metro
36069,"Ontario County, New York",none,Metro
36071,"Orange County, New York",none,Metro
36073,"Orleans County, New York",none,Metro
36075,"Oswego County, New York",none,Metro
36077,"Otsego County, New York",none,Nonmetro
36079,"Putnam County, New York",none,Metro
36081,"Queens County, New York",none,Metro
36083,"Rensselaer County, New York",none,Metro
36085,"Richmond County, New York",none,Metro
36087,"Rockland County, New York",none,Metro
36089,"St. Lawrence County, New York",none,Nonmetro
36091,"Saratoga County, New York",none,Metro
36093,"Schenectady County, New York",none,Metro
36095,"Schoharie County, New York",none,Metro
36097,"Schuyler County, New York",none,Nonmetro
36099,"Seneca County, New York",none,Nonmetro
36101,"Steuben County, New York",none,Nonmetro
36103,"Suffolk County, New York",none,Metro
36105,"Sullivan County, New York",none,Nonmetro
36107,"Tioga County, New York",none,Metro
36109,"Tompkins County, New York",none,Metro
36111,"Ulster County, New York",none,Metro
36113,"Warren County, New York",none,Metro
36115,"Washington County, New York",none,Metro
36117,"Wayne County, New York",none,Metro
36119,"Westchester County, New York",none,Metro
36121,"Wyoming County, New York",none,Nonmetro
36123,"Yates County, New York",none,Metro
37001,"Alamance County, North Carolina",none,Metro
37003,"Alexander County, North Carolina",none,Metro
37005,"Alleghany County, North Carolina",high,Nonmetro
37007,"Anson County, North Carolina",none,Nonmetro
37009,"Ashe County, North Carolina",none,Nonmetro
37011,"Avery County, North Carolina",none,Nonmetro
37013,"Beaufort County, North Carolina",none,Nonmetro
37015,"Bertie County, North Carolina",both,Nonmetro
37017,"Bladen County, North Carolina",both,Nonmetro
37019,"Brunswick County, North Carolina",none,Metro
37021,"Buncombe County, North Carolina",none,Metro
37023,"Burke County, North Carolina",none,Metro
37025,"Cabarrus County, North Carolina",none,Metro
37027,"Caldwell County, North Carolina",none,Metro
37029,"Camden County, North Carolina",none,Nonmetro
37031,"Carteret County, North Carolina",none,Nonmetro
37033,"Caswell County, North Carolina",none,Nonmetro
37035,"Catawba County, North Carolina",none,Metro
37037,"Chatham County, North Carolina",none,Metro
37039,"Cherokee County, North Carolina",none,Nonmetro
37041,"Chowan County, North Carolina",none,Nonmetro
37043,"Clay County, North Carolina",none,Nonmetro
37045,"Cleveland County, North Carolina",high,Nonmetro
37047,"Columbus County, North Carolina",both,Nonmetro
37049,"Craven County, North Carolina",none,Metro
37051,"Cumberland County, North Carolina",none,Metro
37053,"Currituck County, North Carolina",none,Metro
37055,"Dare County, North Carolina",none,Nonmetro
37057,"Davidson County, North Carolina",none,Metro
37059,"Davie County, North Carolina",none,Metro
37061,"Duplin County, North Carolina",high,Nonmetro
37063,"Durham County, North Carolina",none,Metro
37065,"Edgecombe County, North Carolina",high,Metro
37067,"Forsyth County, North Carolina",none,Metro
37069,"Franklin County, North Carolina",none,Metro
37071,"Gaston County, North Carolina",none,Metro
37073,"Gates County, North Carolina",none,Metro
37075,"Graham County, North Carolina",none,Nonmetro
37077,"Granville County, North Carolina",none,Nonmetro
37079,"Greene County, North Carolina",high,Nonmetro
37081,"Guilford County, North Carolina",none,Metro
37083,"Halifax County, North Carolina",both,Nonmetro
37085,"Harnett County, North Carolina",none,Nonmetro
37087,"Haywood County, North Carolina",none,Metro
37089,"Henderson County, North Carolina",none,Metro
37091,"Hertford County, North Carolina",high,Nonmetro
37093,"Hoke County, North Carolina",high,Metro
37095,"Hyde County, North Carolina",high,Nonmetro
37097,"Iredell County, North Carolina",none,Metro
37099,"Jackson County, North Carolina",none,Nonmetro
37101,"Johnston County, North Carolina",none,Metro
37103,"Jones County, North Carolina",high,Metro
37105,"Lee County, North Carolina",none,Nonmetro
37107,"Lenoir County, North Carolina",high,Nonmetro
37109,"Lincoln County, North Carolina",none,Metro
37111,"McDowell County, North Carolina",none,Nonmetro
37113,"Macon County, North Carolina",none,Nonmetro
37115,"Madison County, North Carolina",none,Metro
37117,"Martin County, North Carolina",persistent,Nonmetro
37119,"Mecklenburg County, North Carolina",none,Metro
37121,"Mitchell County, North Carolina",none,Nonmetro
37123,"Montgomery County, North Carolina",none,Nonmetro
37125,"Moore County, North Carolina",none,Nonmetro
37127,"Nash County, North Carolina",none,Metro
37129,"New Hanover County, North Carolina",none,Metro
37131,"Northampton County, North Carolina",both,Nonmetro
37133,"Onslow County, North Carolina",none,Metro
37135,"Orange County, North Carolina",none,Metro
37137,"Pamlico County, North Carolina",none,Metro
37139,"Pasquotank County, North Carolina",none,Nonmetro
37141,"Pender County, North Carolina",none,Metro
37143,"Perquimans County, North Carolina",none,Nonmetro
37145,"Person County, North Carolina",none,Metro
37147,"Pitt County, North Carolina",both,Metro
37149,"Polk County, North Carolina",none,Nonmetro
37151,"Randolph County, North Carolina",none,Metro
37153,"Richmond County, North Carolina",high,Nonmetro
37155,"Robeson County, North Carolina",both,Nonmetro
37157,"Rockingham County, North Carolina",none,Metro
37159,"Rowan County, North Carolina",none,Metro
37161,"Rutherford County, North Carolina",none,Nonmetro
37163,"Sampson County, North Carolina",high,Nonmetro
37165,"Scotland County, North Carolina",high,Nonmetro
37167,"Stanly County, North Carolina",none,Nonmetro
37169,"Stokes County, North Carolina",none,Metro
37171,"Surry County, North Carolina",none,Nonmetro
37173,"Swain County, North Carolina",none,Nonmetro
37175,"Transylvania County, North Carolina",none,Nonmetro
37177,"Tyrrell County, North Carolina",both,Nonmetro
37179,"Union County, North Carolina",none,Metro
37181,"Vance County, North Carolina",high,Nonmetro
37183,"Wake County, North Carolina",none,Metro
37185,"Warren County, North Carolina",none,Nonmetro
37187,"Washington County, North Carolina",both,Nonmetro
37189,"Watauga County, North Carolina",high,Nonmetro
37191,"Wayne County, North Carolina",high,Metro
37193,"Wilkes County, North Carolina",none,Nonmetro
37195,"Wilson County, North Carolina",high,Nonmetro
37197,"Yadkin County, North Carolina",none,Metro
37199,"Yancey County, North Carolina",none,Nonmetro
38001,"Adams County, North Dakota",none,Nonmetro
38003,"Barnes County, North Dakota",none,Nonmetro
38005,"Benson County, North Dakota",both,Nonmetro
38007,"Billings County, North Dakota",none,Nonmetro
38009,"Bottineau County, North Dakota",none,Nonmetro
38011,"Bowman County, North Dakota",none,Nonmetro
38013,"Burke County, North Dakota",none,Nonmetro
38015,"Burleigh County, North Dakota",none,Metro
38017,"Cass County, North Dakota",none,Metro
38019,"Cavalier County, North Dakota",none,Nonmetro
38021,"Dickey County, North Dakota",none,Nonmetro
38023,"Divide County, North Dakota",none,Nonmetro
38025,"Dunn County, North Dakota",none,Nonmetro
38027,"Eddy County, North Dakota",none,Nonmetro
38029,"Emmons County, North Dakota",none,Nonmetro
38031,"Foster County, North Dakota",none,Nonmetro
38033,"Golden Valley County, North Dakota",none,Nonmetro
38035,"Grand Forks County, North Dakota",none,Metro
38037,"Grant County, North Dakota",none,Nonmetro
38039,"Griggs County, North Dakota",none,Nonmetro
38041,"Hettinger County, North Dakota",none,Nonmetro
38043,"Kidder County, North Dakota",none,Nonmetro
38045,"LaMoure County, North Dakota",none,Nonmetro
38047,"Logan County, North Dakota",none,Nonmetro
38049,"McHenry County, North Dakota",none,Nonmetro
38051,"McIntosh County, North Dakota",none,Nonmetro
38053,"McKenzie County, North Dakota",none,Nonmetro
38055,"McLean County, North Dakota",none,Nonmetro
38057,"Mercer County, North Dakota",none,Nonmetro
38059,"Morton County, North Dakota",none,Metro
38061,"Mountrail County, North Dakota",none,Nonmetro
38063,"Nelson County, North Dakota",none,Nonmetro
38065,"Oliver County, North Dakota",none,Metro
38067,"Pembina County, North Dakota",none,Nonmetro
38069,"Pierce County, North Dakota",none,Nonmetro
38071,"Ramsey County, North Dakota",none,Nonmetro
38073,"Ransom County, North Dakota",none,Nonmetro
38075,"Renville County, North Dakota",none,Nonmetro
38077,"Richland County, North Dakota",none,Nonmetro
38079,"Rolette County, North Dakota",both,Nonmetro
38081,"Sargent County, North Dakota",none,Nonmetro
38083,"Sheridan County, North Dakota",none,Nonmetro
38085,"Sioux County, North Dakota",both,Metro
38087,"Slope County, North Dakota",none,Nonmetro
38089,"Stark County, North Dakota",none,Nonmetro
38091,"Steele County, North Dakota",none,Nonmetro
38093,"Stutsman County, North Dakota",none,Nonmetro
38095,"Towner County, North Dakota",none,Nonmetro
38097,"Traill County, North Dakota",none,Nonmetro
38099,"Walsh County, North Dakota",none,Nonmetro
38101,"Ward County, North Dakota",none,Nonmetro
38103,"Wells County, North Dakota",none,Nonmetro
38105,"Williams County, North Dakota",none,Nonmetro
39001,"Adams County, Ohio",high,Nonmetro
39003,"Allen County, Ohio",none,Metro
39005,"Ashland County, Ohio",none,Nonmetro
39007,"Ashtabula County, Ohio",none,Nonmetro
39009,"Athens County, Ohio",both,Nonmetro
39011,"Auglaize County, Ohio",none,Nonmetro
39013,"Belmont County, Ohio",none,Metro
39015,"Brown County, Ohio",none,Metro
39017,"Butler County, Ohio",none,Metro
39019,"Carroll County, Ohio",none,Metro
39021,"Champaign County, Ohio",none,Nonmetro
39023,"Clark County, Ohio",none,Metro
39025,"Clermont County, Ohio",none,Metro
39027,"Clinton County, Ohio",none,Nonmetro
39029,"Columbiana County, Ohio",none,Nonmetro
39031,"Coshocton County, Ohio",none,Nonmetro
39033,"Crawford County, Ohio",none,Nonmetro
39035,"Cuyahoga County, Ohio",none,Metro
39037,"Darke County, Ohio",none,Nonmetro
39039,"Defiance County, Ohio",none,Nonmetro
39041,"Delaware County, Ohio",none,Metro
39043,"Erie County, Ohio",none,Nonmetro
39045,"Fairfield County, Ohio",none,Metro
39047,"Fayette County, Ohio",none,Nonmetro
39049,"Franklin County, Ohio",none,Metro
39051,"Fulton County, Ohio",none,Metro
39053,"Gallia County, Ohio",high,Nonmetro
39055,"Geauga County, Ohio",none,Metro
39057,"Greene County, Ohio",none,Metro
39059,"Guernsey County, Ohio",none,Nonmetro
39061,"Hamilton County, Ohio",none,Metro
39063,"Hancock County, Ohio",none,Nonmetro
39065,"Hardin County, Ohio",none,Nonmetro
39067,"Harrison County, Ohio",none,Nonmetro
39069,"Henry County, Ohio",none,Nonmetro
39071,"Highland County, Ohio",none,Nonmetro
39073,"Hocking County, Ohio",none,Metro
39075,"Holmes County, Ohio",none,Nonmetro
39077,"Huron County, Ohio",none,Nonmetro
39079,"Jackson County, Ohio",none,Nonmetro
39081,"Jefferson County, Ohio",none,Metro
39083,"Knox County, Ohio",none,Nonmetro
39085,"Lake County, Ohio",none,Metro
39087,"Lawrence County, Ohio",none,Metro
39089,"Licking County, Ohio",none,Metro
39091,"Logan County, Ohio",none,Nonmetro
39093,"Lorain County, Ohio",none,Metro
39095,"Lucas County, Ohio",none,Metro
39097,"Madison County, Ohio",none,Metro
39099,"Mahoning County, Ohio",none,Metro
39101,"Marion County, Ohio",none,Nonmetro
39103,"Medina County, Ohio",none,Metro
39105,"Meigs County, Ohio",none,Nonmetro
39107,"Mercer County, Ohio",none,Nonmetro
39109,"Miami County, Ohio",none,Metro
39111,"Monroe County, Ohio",none,Nonmetro
39113,"Montgomery County, Ohio",none,Metro
39115,"Morgan County, Ohio",none,Nonmetro
39117,"Morrow County, Ohio",none,Metro
39119,"Muskingum County, Ohio",none,Nonmetro
39121,"Noble County, Ohio",none,Nonmetro
39123,"Ottawa County, Ohio",none,Nonmetro
39125,"Paulding County, Ohio",none,Nonmetro
39127,"Perry County, Ohio",none,Metro
39129,"Pickaway County, Ohio",none,Metro
39131,"Pike County, Ohio",none,Nonmetro
39133,"Portage County, Ohio",none,Metro
39135,"Preble County, Ohio",none,Nonmetro
39137,"Putnam County, Ohio",none,Nonmetro
39139,"Richland County, Ohio",none,Metro
39141,"Ross County, Ohio",none,Nonmetro
39143,"Sandusky County, Ohio",none,Nonmetro
39145,"Scioto County, Ohio",high,Nonmetro
39147,"Seneca County, Ohio",none,Nonmetro
39149,"Shelby County, Ohio",none,Nonmetro
39151,"Stark County, Ohio",none,Metro
39153,"Summit County, Ohio",none,Metro
39155,"Trumbull County, Ohio",none,Metro
39157,"Tuscarawas County, Ohio",none,Nonmetro
39159,"Union County, Ohio",none,Metro
39161,"Van Wert County, Ohio",none,Nonmetro
39163,"Vinton County, Ohio",none,Nonmetro
39165,"Warren County, Ohio",none,Metro
39167,"Washington County, Ohio",none,Nonmetro
39169,"Wayne County, Ohio",none,Nonmetro
39171,"Williams County, Ohio",none,Nonmetro
39173,"Wood County, Ohio",none,Metro
39175,"Wyandot County, Ohio",none,Nonmetro
40001,"Adair County, Oklahoma",both,Nonmetro
40003,"Alfalfa County, Oklahoma",none,Nonmetro
40005,"Atoka County, Oklahoma",high,Nonmetro
40007,"Beaver County, Oklahoma",none,Nonmetro
40009,"Beckham County, Oklahoma",none,Nonmetro
40011,"Blaine County, Oklahoma",none,Nonmetro
40013,"Bryan County, Oklahoma",none,Nonmetro
40015,"Caddo County, Oklahoma",persistent,Nonmetro
40017,"Canadian County, Oklahoma",none,Metro
40019,"Carter County, Oklahoma",none,Nonmetro
40021,"Cherokee County, Oklahoma",both,Nonmetro
40023,"Choctaw County, Oklahoma",both,Nonmetro
40025,"Cimarron County, Oklahoma",none,Nonmetro
40027,"Cleveland County, Oklahoma",none,Metro
40029,"Coal County, Oklahoma",both,Nonmetro
40031,"Comanche County, Oklahoma",none,Metro
40033,"Cotton County, Oklahoma",none,Metro
40035,"Craig County, Oklahoma",none,Nonmetro
40037,"Creek County, Oklahoma",none,Metro
40039,"Custer County, Oklahoma",none,Nonmetro
40041,"Delaware County, Oklahoma",none,Nonmetro
40043,"Dewey County, Oklahoma",none,Nonmetro
40045,"Ellis County, Oklahoma",none,Nonmetro
40047,"Garfield County, Oklahoma",none,Nonmetro
40049,"Garvin County, Oklahoma",none,Nonmetro
40051,"Grady County, Oklahoma",none,Metro
40053,"Grant County, Oklahoma",none,Nonmetro
40055,"Greer County, Oklahoma",high,Nonmetro
40057,"Harmon County, Oklahoma",persistent,Nonmetro
40059,"Harper County, Oklahoma",none,Nonmetro
40061,"Haskell County, Oklahoma",none,Nonmetro
40063,"Hughes County, Oklahoma",both,Nonmetro
40065,"Jackson County, Oklahoma",none,Nonmetro
40067,"Jefferson County, Oklahoma",high,Nonmetro
40069,"Johnston County, Oklahoma",both,Nonmetro
40071,"Kay County, Oklahoma",none,Nonmetro
40073,"Kingfisher County, Oklahoma",none,Nonmetro
40075,"Kiowa County, Oklahoma",high,Nonmetro
40077,"Latimer County, Oklahoma",none,Nonmetro
40079,"Le Flore County, Oklahoma",high,Metro
40081,"Lincoln County, Oklahoma",none,Metro
40083,"Logan County, Oklahoma",none,Metro
40085,"Love County, Oklahoma",none,Nonmetro
40087,"McClain County, Oklahoma",none,Metro
40089,"McCurtain County, Oklahoma",both,Nonmetro
40091,"McIntosh County, Oklahoma",high,Nonmetro
40093,"Major County, Oklahoma",none,Nonmetro
40095,"Marshall County, Oklahoma",none,Nonmetro
40097,"Mayes County, Oklahoma",none,Nonmetro
40099,"Murray County, Oklahoma",none,Nonmetro
40101,"Muskogee County, Oklahoma",high,Nonmetro
40103,"Noble County, Oklahoma",none,Nonmetro
40105,"Nowata County, Oklahoma",none,Nonmetro
40107,"Okfuskee County, Oklahoma",both,Nonmetro
40109,"Oklahoma County, Oklahoma",none,Metro
40111,"Okmulgee County, Oklahoma",none,Metro
40113,"Osage County, Oklahoma",none,Metro
40115,"Ottawa County, Oklahoma",high,Nonmetro
40117,"Pawnee County, Oklahoma",none,Metro
40119,"Payne County, Oklahoma",high,Nonmetro
40121,"Pittsburg County, Oklahoma",none,Nonmetro
40123,"Pontotoc County, Oklahoma",none,Nonmetro
40125,"Pottawatomie County, Oklahoma",none,Nonmetro
40127,"Pushmataha County, Oklahoma",both,Nonmetro
40129,"Roger Mills County, Oklahoma",none,Nonmetro
40131,"Rogers County, Oklahoma",none,Metro
40133,"Seminole County, Oklahoma",high,Nonmetro
40135,"Sequoyah County, Oklahoma",high,Metro
40137,"Stephens County, Oklahoma",none,Nonmetro
40139,"Texas County, Oklahoma",none,Nonmetro
40141,"Tillman County, Oklahoma",persistent,Nonmetro
40143,"Tulsa County, Oklahoma",none,Metro
40145,"Wagoner County, Oklahoma",none,Metro
40147,"Washington County, Oklahoma",none,Nonmetro
40149,"Washita County, Oklahoma",none,Nonmetro
40151,"Woods County, Oklahoma",none,Nonmetro
40153,"Woodward County, Oklahoma",none,Nonmetro
41001,"Baker County, Oregon",none,Nonmetro
41003,"Benton County, Oregon",none,Metro
41005,"Clackamas County, Oregon",none,Metro
41007,"Clatsop County, Oregon",none,Nonmetro
41009,"Columbia County, Oregon",none,Metro
41011,"Coos County, Oregon",none,Nonmetro
41013,"Crook County, Oregon",none,Nonmetro
41015,"Curry County, Oregon",none,Nonmetro
41017,"Deschutes County, Oregon",none,Metro
41019,"Douglas County, Oregon",none,Nonmetro
41021,"Gilliam County, Oregon",none,Nonmetro
41023,"Grant County, Oregon",none,Nonmetro
41025,"Harney County, Oregon",none,Nonmetro
41027,"Hood River County, Oregon",none,Nonmetro
41029,"Jackson County, Oregon",none,Metro
41031,"Jefferson County, Oregon",none,Nonmetro
41033,"Josephine County, Oregon",none,Metro
41035,"Klamath County, Oregon",none,Nonmetro
41037,"Lake County, Oregon",none,Nonmetro
41039,"Lane County, Oregon",none,Metro
41041,"Lincoln County, Oregon",none,Nonmetro
41043,"Linn County, Oregon",none,Metro
41045,"Malheur County, Oregon",high,Nonmetro
41047,"Marion County, Oregon",none,Metro
41049,"Morrow County, Oregon",none,Nonmetro
41051,"Multnomah County, Oregon",none,Metro
41053,"Polk County, Oregon",none,Metro
41055,"Sherman County, Oregon",none,Nonmetro
41057,"Tillamook County, Oregon",none,Nonmetro
41059,"Umatilla County, Oregon",none,Nonmetro
41061,"Union County, Oregon",none,Nonmetro
41063,"Wallowa County, Oregon",none,Nonmetro
41065,"Wasco County, Oregon",none,Nonmetro
41067,"Washington County, Oregon",none,Metro
41069,"Wheeler County, Oregon",none,Nonmetro
41071,"Yamhill County, Oregon",none,Metro
42001,"Adams County, Pennsylvania",none,Metro
42003,"Allegheny County, Pennsylvania",none,Metro
42005,"Armstrong County, Pennsylvania",none,Metro
42007,"Beaver County, Pennsylvania",none,Metro
42009,"Bedford County, Pennsylvania",none,Nonmetro
42011,"Berks County, Pennsylvania",none,Metro
42013,"Blair County, Pennsylvania",none,Metro
42015,"Bradford County, Pennsylvania",none,Nonmetro
42017,"Bucks County, Pennsylvania",none,Metro
42019,"Butler County, Pennsylvania",none,Metro
42021,"Cambria County, Pennsylvania",none,Metro
42023,"Cameron County, Pennsylvania",none,Nonmetro
42025,"Carbon County, Pennsylvania",none,Metro
42027,"Centre County, Pennsylvania",none,Metro
42029,"Chester County, Pennsylvania",none,Metro
42031,"Clarion County, Pennsylvania",none,Nonmetro
42033,"Clearfield County, Pennsylvania",none,Nonmetro
42035,"Clinton County, Pennsylvania",none,Nonmetro
42037,"Columbia County, Pennsylvania",none,Metro
42039,"Crawford County, Pennsylvania",none,Nonmetro
42041,"Cumberland County, Pennsylvania",none,Metro
42043,"Dauphin County, Pennsylvania",none,Metro
42045,"Delaware County, Pennsylvania",none,Metro
42047,"Elk County, Pennsylvania",none,Nonmetro
42049,"Erie County, Pennsylvania",none,Metro
42051,"Fayette County, Pennsylvania",none,Metro
42053,"Forest County, Pennsylvania",none,Nonmetro
42055,"Franklin County, Pennsylvania",none,Metro
42057,"Fulton County, Pennsylvania",none,Nonmetro
42059,"Greene County, Pennsylvania",none,Nonmetro
42061,"Huntingdon County, Pennsylvania",none,Nonmetro
42063,"Indiana County, Pennsylvania",none,Nonmetro
42065,"Jefferson County, Pennsylvania",none,Nonmetro
42067,"Juniata County, Pennsylvania",none,Nonmetro
42069,"Lackawanna County, Pennsylvania",none,Metro
42071,"Lancaster County, Pennsylvania",none,Metro
42073,"Lawrence County, Pennsylvania",none,Nonmetro
42075,"Lebanon County, Pennsylvania",none,Metro
42077,"Lehigh County, Pennsylvania",none,Metro
42079,"Luzerne County, Pennsylvania",none,Metro
42081,"Lycoming County, Pennsylvania",none,Metro
42083,"McKean County, Pennsylvania",none,Nonmetro
42085,"Mercer County, Pennsylvania",none,Metro
42087,"Mifflin County, Pennsylvania",none,Nonmetro
42089,"Monroe County, Pennsylvania",none,Metro
42091,"Montgomery County, Pennsylvania",none,Metro
42093,"Montour County, Pennsylvania",none,Metro
42095,"Northampton County, Pennsylvania",none,Metro
42097,"Northumberland County, Pennsylvania",none,Nonmetro
42099,"Perry County, Pennsylvania",none,Metro
42101,"Philadelphia County, Pennsylvania",both,Metro
42103,"Pike County, Pennsylvania",none,Metro
42105,"Potter County, Pennsylvania",none,Nonmetro
42107,"Schuylkill County, Pennsylvania",none,Nonmetro
42109,"Snyder County, Pennsylvania",none,Nonmetro
42111,"Somerset County, Pennsylvania",none,Nonmetro
42113,"Sullivan County, Pennsylvania",none,Nonmetro
42115,"Susquehanna County, Pennsylvania",none,Nonmetro
42117,"Tioga County, Pennsylvania",none,Nonmetro
42119,"Union County, Pennsylvania",none,Nonmetro
42121,"Venango County, Pennsylvania",none,Nonmetro
42123,"Warren County, Pennsylvania",none,Nonmetro
42125,"Washington County, Pennsylvania",none,Metro
42127,"Wayne County, Pennsylvania",none,Nonmetro
42129,"Westmoreland County, Pennsylvania",none,Metro
42131,"Wyoming County, Pennsylvania",none,Metro
42133,"York County, Pennsylvania",none,Metro
44001,"Bristol County, Rhode Island",none,Metro
44003,"Kent County, Rhode Island",none,Metro
44005,"Newport County, Rhode Island",none,Metro
44007,"Providence County, Rhode Island",none,Metro
44009,"Washington County, Rhode Island",none,Metro
45001,"Abbeville County, South Carolina",none,Nonmetro
45003,"Aiken County, South Carolina",none,Metro
45005,"Allendale County, South Carolina",both,Nonmetro
45007,"Anderson County, South Carolina",none,Metro
45009,"Bamberg County, South Carolina",both,Nonmetro
45011,"Barnwell County, South Carolina",high,Nonmetro
45013,"Beaufort County, South Carolina",none,Metro
45015,"Berkeley County, South Carolina",none,Metro
45017,"Calhoun County, South Carolina",high,Metro
45019,"Charleston County, South Carolina",none,Metro
45021,"Cherokee County, South Carolina",none,Nonmetro
45023,"Chester County, South Carolina",none,Metro
45025,"Chesterfield County, South Carolina",high,Nonmetro
45027,"Clarendon County, South Carolina",both,Nonmetro
45029,"Colleton County, South Carolina",both,Nonmetro
45031,"Darlington County, South Carolina",high,Metro
45033,"Dillon County, South Carolina",both,Nonmetro
45035,"Dorchester County, South Carolina",none,Metro
45037,"Edgefield County, South Carolina",none,Metro
45039,"Fairfield County, South Carolina",high,Metro
45041,"Florence County, South Carolina",none,Metro
45043,"Georgetown County, South Carolina",none,Nonmetro
45045,"Greenville County, South Carolina",none,Metro
45047,"Greenwood County, South Carolina",high,Nonmetro
45049,"Hampton County, South Carolina",both,Nonmetro
45051,"Horry County, South Carolina",none,Metro
45053,"Jasper County, South Carolina",persistent,Metro
45055,"Kershaw County, South Carolina",none,Metro
45057,"Lancaster County, South Carolina",none,Metro
45059,"Laurens County, South Carolina",high,Metro
45061,"Lee County, South Carolina",both,Nonmetro
45063,"Lexington County, South Carolina",none,Metro
45065,"McCormick County, South Carolina",none,Nonmetro
45067,"Marion County, South Carolina",both,Nonmetro
45069,"Marlboro County, South Carolina",both,Nonmetro
45071,"Newberry County, South Carolina",none,Nonmetro
45073,"Oconee County, South Carolina",none,Nonmetro
45075,"Orangeburg County, South Carolina",both,Nonmetro
45077,"Pickens County, South Carolina",none,Metro
45079,"Richland County, South Carolina",none,Metro
45081,"Saluda County, South Carolina",none,Metro
45083,"Spartanburg County, South Carolina",none,Metro
45085,"Sumter County, South Carolina",none,Metro
45087,"Union County, South Carolina",high,Metro
45089,"Williamsburg County, South Carolina",both,Nonmetro
45091,"York County, South Carolina",none,Metro
46003,"Aurora County, South Dakota",none,Nonmetro
46005,"Beadle County, South Dakota",none,Nonmetro
46007,"Bennett County, South Dakota",both,Nonmetro
46009,"Bon Homme County, South Dakota",none,Nonmetro
46011,"Brookings County, South Dakota",none,Nonmetro
46013,"Brown County, South Dakota",none,Nonmetro
46015,"Brule County, South Dakota",none,Nonmetro
46017,"Buffalo County, South Dakota",both,Nonmetro
46019,"Butte County, South Dakota",none,Nonmetro
46021,"Campbell County, South Dakota",none,Nonmetro
46023,"Charles Mix County, South Dakota",persistent,Nonmetro
46025,"Clark County, South Dakota",none,Nonmetro
46027,"Clay County, South Dakota",high,Nonmetro
46029,"Codington County, South Dakota",none,Nonmetro
46031,"Corson County, South Dakota",both,Nonmetro
46033,"Custer County, South Dakota",none,Metro
46035,"Davison County, South Dakota",none,Nonmetro
46037,"Day County, South Dakota",none,Nonmetro
46039,"Deuel County, South Dakota",none,Nonmetro
46041,"Dewey County, South Dakota",both,Nonmetro
46043,"Douglas County, South Dakota",none,Nonmetro
46045,"Edmunds County, South Dakota",none,Nonmetro
46047,"Fall River County, South Dakota",none,Nonmetro
46049,"Faulk County, South Dakota",none,Nonmetro
46051,"Grant County, South Dakota",none,Nonmetro
46053,"Gregory County, South Dakota",none,Nonmetro
46055,"Haakon County, South Dakota",none,Nonmetro
46057,"Hamlin County, South Dakota",none,Nonmetro
46059,"Hand County, South Dakota",none,Nonmetro
46061,"Hanson County, South Dakota",none,Nonmetro
46063,"Harding County, South Dakota",none,Nonmetro
46065,"Hughes County, South Dakota",none,Nonmetro
46067,"Hutchinson County, South Dakota",none,Nonmetro
46069,"Hyde County, South Dakota",none,Nonmetro
46071,"Jackson County, South Dakota",both,Nonmetro
46073,"Jerauld County, South Dakota",none,Nonmetro
46075,"Jones County, South Dakota",none,Nonmetro
46077,"Kingsbury County, South Dakota",none,Nonmetro
46079,"Lake County, South Dakota",none,Nonmetro
46081,"Lawrence County, South Dakota",none,Nonmetro
46083,"Lincoln County, South Dakota",none,Metro
46085,"Lyman County, South Dakota",high,Nonmetro
46087,"McCook County, South Dakota",none,Metro
46089,"McPherson County, South Dakota",none,Nonmetro
46091,"Marshall County, South Dakota",none,Nonmetro
46093,"Meade County, South Dakota",none,Metro
46095,"Mellette County, South Dakota",both,Nonmetro
46097,"Miner County, South Dakota",none,Nonmetro
46099,"Minnehaha County, South Dakota",none,Metro
46101,"Moody County, South Dakota",none,Nonmetro
46102,"Oglala Lakota County, South Dakota",both,Nonmetro
46103,"Pennington County, South Dakota",none,Metro
46105,"Perkins County, South Dakota",none,Nonmetro
46107,"Potter County, South Dakota",none,Nonmetro
46109,"Roberts County, South Dakota",both,Nonmetro
46111,"Sanborn County, South Dakota",none,Nonmetro
46115,"Spink County, South Dakota",none,Nonmetro
46117,"Stanley County, South Dakota",none,Nonmetro
