Entity,Code,Year,99%,90%,80%,70%,60%,50%,40%,30%,20%,10%,Top 1%
Finland,FIN,1942,0.21,19.51,27.41,43,55.63,62.95,68.49,73.11,77.35,82.01,91.92
Finland,FIN,1943,0.21,19.49,32.07,49.21,59.2,65.64,70.59,74.86,78.92,83.56,92.99
Finland,FIN,1944,0.16,16.06,21.5,27.44,40.06,55.89,64.62,70.77,75.96,81.41,91.98
Finland,FIN,1945,0.15,18.72,38.9,52.97,61.16,66.8,71.37,75.37,79.31,83.77,91.49
Finland,FIN,1946,0.2,25.51,46.13,56.76,63.45,68.4,72.59,76.52,80.24,84.58,93.88
Finland,FIN,1947,0.2,26.93,47.64,57.76,64.04,68.67,72.55,76.12,79.97,84.27,92.26
Finland,FIN,1948,0.23,30.14,50,59.11,64.9,69.42,73.16,76.7,80.45,84.66,92.66
Finland,FIN,1949,0.26,30.57,50.29,58.99,64.64,68.94,72.63,76.02,79.56,83.72,91.58
Finland,FIN,1950,0.31,38.68,54.18,61.44,66.4,70.31,73.82,76.92,80.38,84.49,92.04
Finland,FIN,1951,0.41,43.32,55.91,62.56,67.17,70.87,74.21,77.4,80.56,84.67,92.38
Finland,FIN,1952,0.44,45.33,57.22,63.48,67.89,71.51,74.76,77.8,80.95,84.89,93.11
Finland,FIN,1953,0.42,46.44,57.6,63.8,68.1,71.63,74.72,77.66,80.76,84.76,92.4
Finland,FIN,1954,0.5,47.58,58.56,64.45,68.85,72.32,75.35,78.36,81.46,85.31,93.31
Finland,FIN,1955,0.51,47.41,58.26,64.27,68.56,72.1,75.27,78.13,81.22,85.01,92.63
Finland,FIN,1956,0.7,47.79,58.57,64.71,69,72.43,75.46,78.45,81.59,85.4,93.46
Finland,FIN,1957,0.56,47.37,58.28,64.27,68.59,72.08,75.21,78.15,81.25,85.19,92.9
Finland,FIN,1958,0.78,49.21,59.36,65.1,69.4,72.8,75.9,78.77,81.84,85.65,93.12
Finland,FIN,1959,0.8,49.45,59.6,65.32,69.47,72.98,76.02,78.94,82.03,85.86,94
Finland,FIN,1960,1.8,49.73,59.69,65.35,69.54,72.82,75.9,78.77,81.92,85.77,93.59
Finland,FIN,1961,2.08,49.9,59.64,65.28,69.48,72.86,75.98,78.88,81.92,85.68,93.52
Finland,FIN,1962,2.62,49.76,59.43,65.1,69.18,72.6,75.56,78.39,81.46,85.25,92.68
Finland,FIN,1963,3.53,50.09,59.6,65.3,69.36,72.74,75.81,78.83,81.91,85.81,93.35
Finland,FIN,1964,4.5,50.3,59.84,65.37,69.59,72.95,75.95,78.85,81.94,85.72,93.38
Finland,FIN,1965,4.81,50.13,59.7,65.35,69.44,72.82,75.81,78.63,81.6,85.19,92.67
Finland,FIN,1966,6.3,50.7,60.13,65.65,69.72,73.08,76.04,78.91,81.95,85.76,93.3
Finland,FIN,1967,6.97,50.84,60.24,65.7,69.87,73.18,76.15,79.03,82.11,85.89,93.46
Finland,FIN,1968,6.49,50.77,60.15,65.67,69.79,73.18,76.13,78.93,81.95,85.72,93.63
Finland,FIN,1969,7.28,50.33,59.81,65.44,69.61,73.02,76.09,78.96,81.98,85.8,93.32
Finland,FIN,1970,8.84,51.01,60.61,66.06,70.29,73.67,76.74,79.57,82.59,86.46,94.02
Finland,FIN,1971,10,50.47,60.3,65.88,69.99,73.41,76.43,79.36,82.44,86.28,94.05
Finland,FIN,1972,11.52,51.23,60.96,66.59,70.77,74.21,77.27,80.16,83.17,86.89,94.52
Finland,FIN,1973,13.24,51.8,61.44,67.01,71.14,74.49,77.6,80.46,83.6,87.38,95.25
Finland,FIN,1974,13.83,51.6,61.21,66.93,71.16,74.63,77.66,80.54,83.53,87.34,94.95
Finland,FIN,1975,15,52.14,61.75,67.34,71.51,75,78.09,81.05,84.06,87.87,95.59
Finland,FIN,1976,17.28,52.52,61.86,67.46,71.63,75.04,78.04,80.97,84.13,87.97,95.8
Finland,FIN,1977,17.95,52.95,62.25,67.79,72,75.41,78.54,81.51,84.6,88.5,96.58
Finland,FIN,1978,18.85,53.79,62.82,68.45,72.48,75.83,78.86,81.83,84.93,88.81,96.79
Finland,FIN,1979,19.08,54,63.13,68.71,72.73,76.06,79.13,82.19,85.28,89.23,96.76
Finland,FIN,1980,20.27,54.8,63.71,69.1,73.07,76.36,79.47,82.3,85.31,89.02,96.64
Finland,FIN,1981,20.57,54.95,63.84,69.24,73.3,76.65,79.71,82.53,85.54,89.4,97.11
Finland,FIN,1982,22,55.35,64.29,69.77,73.79,77.12,80.13,83.02,86.18,90.11,98.44
Finland,FIN,1983,21.17,55.62,64.43,69.87,73.8,77.04,79.98,82.81,85.96,89.82,97.61
Finland,FIN,1984,21.58,56,64.65,70.06,74.04,77.37,80.32,83.22,86.31,90.17,98.32
Finland,FIN,1985,21.87,55.74,64.48,69.9,73.84,77.12,80.03,82.77,85.82,89.5,97
Finland,FIN,1986,22.52,55.54,64.6,70.15,74.18,77.48,80.45,83.34,86.33,90.11,97.82
Finland,FIN,1987,21.11,55.75,64.74,70.14,74.24,77.56,80.57,83.41,86.45,90.11,97.61
Finland,FIN,1988,21.04,55.32,64.73,70.3,74.37,77.62,80.57,83.43,86.44,90.2,97.56
Finland,FIN,1989,20.63,55.57,64.82,70.55,74.62,77.98,80.87,83.67,86.63,90.31,97.63
Finland,FIN,1990,20.31,55.46,65.09,70.62,74.65,78.01,80.96,83.7,86.57,90.23,97.79
Finland,FIN,1991,21.43,55.91,65.45,71.02,75.15,78.4,81.36,84.1,86.96,90.6,98.13
Finland,FIN,1992,22.56,56.41,65.85,71.29,75.28,78.49,81.37,84.15,87.08,90.7,98.04
Finland,FIN,1993,24.3,57.05,66.29,71.62,75.51,78.72,81.53,84.18,86.9,90.32,97.48
Finland,FIN,1994,23.17,57.66,67,72.32,76.25,79.45,82.25,84.93,87.8,91.29,98.18
Finland,FIN,1995,24.48,57.49,66.94,72.28,76.18,79.38,82.21,84.88,87.64,91.24,98.32
Finland,FIN,1996,24.76,57.94,67.34,72.64,76.51,79.69,82.47,85.18,87.97,91.29,98.16
Finland,FIN,1997,24.54,57.94,67.48,72.9,76.74,79.95,82.77,85.41,88.11,91.5,98.68
Finland,FIN,1998,25.98,58.08,67.66,72.98,76.87,80.08,82.9,85.53,88.3,91.72,98.52
Finland,FIN,1999,24.58,58.38,67.99,73.3,77.21,80.37,83.1,85.72,88.44,91.76,98.71
Finland,FIN,2000,24.7,58.42,68.2,73.7,77.59,80.65,83.31,85.95,88.65,91.88,98.64
Finland,FIN,2001,25.59,59.12,68.82,74.19,77.95,81,83.67,86.28,88.99,92.22,99.06
Finland,FIN,2002,26.04,59.38,69.04,74.3,78.11,81.16,83.82,86.36,88.94,92.15,98.71
Finland,FIN,2003,26.16,59.45,69.22,74.64,78.4,81.45,84.11,86.65,89.25,92.42,99.06
Finland,FIN,2004,25.71,59.14,69.06,74.76,78.76,81.9,84.66,87.22,89.89,93.14,99.84
Finland,FIN,2005,25.87,58.89,68.98,74.93,78.97,82.16,84.89,87.51,90.15,93.31,100
Finland,FIN,2006,26.43,59.72,69.68,75.36,79.33,82.38,85.08,87.63,90.31,93.49,100.21
Finland,FIN,2007,25.99,59.66,69.51,75.46,79.41,82.52,85.2,87.75,90.35,93.53,99.96
Finland,FIN,2008,27.26,59.99,69.91,75.75,79.71,82.85,85.47,87.99,90.57,93.7,100.41
Finland,FIN,2009,27.91,60.51,70.06,75.87,79.81,82.92,85.56,88.04,90.61,93.82,100.37
Finland,FIN,2010,27.23,60.94,70.35,76.13,79.97,82.98,85.61,88.09,90.64,93.82,100.27
Finland,FIN,2011,28.61,61.38,70.83,76.5,80.44,83.43,85.98,88.42,90.95,93.99,100.3
Finland,FIN,2012,28.49,61.9,71.06,76.63,80.52,83.47,86.01,88.39,90.92,94.04,100.3
Finland,FIN,2013,30.2,62.4,71.46,76.93,80.73,83.74,86.26,88.7,91.19,94.24,100.51
Finland,FIN,2014,30.53,63.03,71.86,77.21,80.89,83.89,86.43,88.76,91.21,94.21,100.51
Finland,FIN,2015,32.29,63.57,72.25,77.54,81.23,84.12,86.52,88.89,91.32,94.38,100.5
Finland,FIN,2016,31.4,63.56,72.22,77.48,81.2,84.08,86.57,88.83,91.28,94.32,100.44
Finland,FIN,2017,30.07,63.74,72.38,77.74,81.36,84.26,86.77,89.11,91.52,94.6,100.73
Finland,FIN,2018,30.78,63.85,72.66,77.86,81.52,84.42,86.82,89.23,91.65,94.58,100.6
Finland,FIN,2019,29.37,64.43,72.93,78.11,81.78,84.71,87.18,89.51,91.89,94.86,101.18
Finland,FIN,2020,29.78,64.03,72.85,78.04,81.72,84.6,87.11,89.48,91.92,94.89,101.07
Finland,FIN,2021,31.41,64.27,72.8,77.94,81.66,84.52,87.02,89.4,91.77,94.73,100.9
Finland,FIN,2022,30.54,64.11,72.37,77.44,81.07,83.89,86.35,88.66,91.05,94.03,99.95
Finland,FIN,2023,29.18,64.35,72.85,77.82,81.38,84.26,86.76,89.1,91.51,94.42,100.37
Finland,FIN,2024,31.51,65.18,73.49,78.44,82,84.87,87.35,89.71,92.15,95.15,101.13
France,FRA,1816,0.06,0.98,6.43,24.3,39.59,51.7,60.55,67.05,72.78,78.84,90.02
France,FRA,1817,0.06,0.91,4.85,21.67,37.49,50.09,59.34,65.97,72.18,78.58,90.2
France,FRA,1818,0.06,0.83,4,19.34,35.08,48.74,58.75,65.88,72.28,78.8,90.73
France,FRA,1819,0.05,0.73,3.24,15.48,32.05,46.86,57.74,65.41,72.14,78.82,90.6
France,FRA,1820,0.06,0.86,4.52,20.69,37.13,50.38,59.72,66.34,72.41,78.64,89.45
France,FRA,1821,0.06,0.9,4.44,20.91,37.59,51.23,60.85,67.75,73.75,80.11,91.69
France,FRA,1822,0.05,0.74,3.64,18.52,34.65,49.58,60.08,67.22,73.38,79.79,90.66
France,FRA,1823,0.05,0.82,4.53,21.37,38.37,52.16,61.48,68.23,73.88,80.09,90.98
France,FRA,1824,0.05,0.76,3.63,19.46,36.48,51.1,60.97,67.99,73.88,80.23,91.8
France,FRA,1825,0.05,0.76,3.41,17.5,34.52,49.31,59.69,66.94,73.17,79.75,90.92
France,FRA,1826,0.05,0.8,3.6,16.7,32.73,47.8,58.59,66.01,72.27,78.73,89.52
France,FRA,1827,0.06,0.89,4.9,21.31,36.94,50.46,60.06,66.93,72.88,79.33,90.88
France,FRA,1828,0.05,0.74,3.14,16,32.56,47.55,58.39,65.76,72.08,78.59,89.94
France,FRA,1829,0.06,0.89,4.64,21.46,36.79,50.5,60.16,66.75,72.51,78.59,89.51
France,FRA,1830,0.06,0.9,4.55,21.5,37.08,50.63,60.24,66.88,72.57,78.64,89.47
France,FRA,1831,0.06,0.95,4.4,20.78,35.97,50.64,60.66,67.46,73.16,79.17,89.83
France,FRA,1832,0.06,0.84,3.84,17,30.14,42.87,53.6,62.06,68.91,75.81,87.49
France,FRA,1833,0.06,0.86,4.35,19.83,34.56,48.77,59.32,66.5,72.57,78.92,90.53
France,FRA,1834,0.05,0.63,2.55,10.25,26.89,42.41,55.09,63.95,70.91,77.69,89.23
France,FRA,1835,0.06,0.93,4.97,21.54,36.2,49.65,59.56,66.72,72.74,79.04,90.09
France,FRA,1836,0.06,1.13,7.02,25.97,41.53,54.11,62.63,68.85,74.13,79.98,90.63
France,FRA,1837,0.06,1,5.2,22.64,37.08,49.99,59.33,65.92,71.51,77.29,87.73
France,FRA,1838,0.06,0.88,4.07,20.7,35.52,49.72,59.92,66.94,72.7,78.83,89.82
France,FRA,1839,0.06,1.03,5.33,22.71,38.23,51.93,61.49,68.27,73.8,79.87,91.14
France,FRA,1840,0.07,1.1,5.76,22.21,36.73,50.36,60.34,67.28,72.98,79.04,89.55
France,FRA,1841,0.07,1.12,5.43,21.94,36.12,50.65,61.04,68.16,73.77,79.87,90.53
France,FRA,1842,0.06,1.02,5.51,22.09,36.65,50.45,60.57,67.47,73.09,79.01,89.41
France,FRA,1843,0.06,1.02,5.04,22.1,37.56,51.5,61.44,68.25,73.79,79.59,89.9
France,FRA,1844,0.07,1.19,7.26,25.39,41.34,54.17,62.81,69.12,74.4,80.07,90.2
France,FRA,1845,0.07,1.37,8.85,26.98,43.2,55.66,63.8,69.82,75.01,80.57,90.84
France,FRA,1846,0.06,1.03,5.26,22.41,37.63,51.66,61.55,68.28,73.94,79.8,89.8
France,FRA,1847,0.07,1.14,6.59,23.44,37.98,50.63,60.15,66.75,72.46,78.35,88.17
France,FRA,1848,0.06,1.02,5.7,22.77,37.29,50.54,60.3,67.08,72.79,78.84,88.97
France,FRA,1849,0.06,0.81,3.32,16.05,28.87,41.88,53.21,62.34,69.62,76.64,87.72
France,FRA,1850,0.07,1.32,8.9,27.57,43.14,55.02,63.19,69.33,74.39,80.25,90.27
France,FRA,1851,0.06,1.09,6.15,24.91,41.03,53.74,62.53,68.88,74.06,79.88,89.6
France,FRA,1852,0.06,1.07,5.98,24.17,39.97,53,62.05,68.53,73.87,79.79,89.69
France,FRA,1853,0.07,1.26,8.84,26,41.75,54.43,62.82,68.9,73.93,79.53,89.07
France,FRA,1854,0.06,0.83,3.59,18.03,29.47,42.8,53.95,62.55,69.45,76.13,87.17
France,FRA,1855,0.06,0.94,4.49,19.77,29.14,44.53,56.49,64.74,71.1,77.27,87.4
France,FRA,1856,0.06,1.02,5.5,21.62,35.5,50.71,60.82,67.91,73.58,79.59,89.41
France,FRA,1857,0.06,0.87,4.86,21.37,37.15,51.36,60.81,67.65,73.21,79.18,88.98
France,FRA,1858,0.06,0.88,4.82,21.79,37.92,51.42,60.61,67.18,72.66,78.5,88.3
France,FRA,1859,0.05,0.6,2.4,10.5,27.16,44.14,56.67,64.89,71.49,77.85,88.09
France,FRA,1860,0.07,1.28,8.39,27.18,43.81,55.85,63.48,69.55,74.53,80.12,89.96
France,FRA,1861,0.06,0.88,4.38,22.52,39.5,53.3,62.23,68.76,74.12,79.91,89.75
France,FRA,1862,0.06,1.15,7.81,26.97,43.76,55.95,63.63,69.69,74.78,80.33,90.16
France,FRA,1863,0.06,0.88,5.97,25.89,42.71,55.15,63.1,69.1,74.32,80,89.9
France,FRA,1864,0.06,1.02,7.95,27.45,43.3,55.14,62.99,68.72,73.87,79.44,89.28
France,FRA,1865,0.06,0.86,4.89,23.43,38.91,52.07,61.2,67.46,73.02,78.79,88.8
France,FRA,1866,0.07,1.18,7.8,26.28,41.1,53.05,61.82,67.88,73.35,79.2,89.26
France,FRA,1867,0.06,1.05,8.02,28.14,43.94,55.44,63.35,68.92,73.99,79.66,89.26
France,FRA,1868,0.05,0.82,4.83,23.96,40.03,52.82,61.74,67.96,73.26,79.13,88.92
France,FRA,1869,0.06,0.92,5.99,25.33,40.99,53.53,62.17,68.35,73.51,79.43,89.2
France,FRA,1870,0.05,0.76,3.87,19.46,30.29,43.85,55.34,63.75,70.29,76.52,86.73
France,FRA,1871,0.05,0.66,2.5,9.63,21.37,28.28,39.79,52.47,63.69,72.92,85.23
France,FRA,1872,0.06,1.07,9.05,27.2,42.53,54.96,63.34,69.76,74.8,80.66,90.76
France,FRA,1873,0.06,0.9,7.54,26.34,41.87,54.32,62.76,69.06,74.08,79.78,89.49
France,FRA,1874,0.06,1.39,14.91,31.63,46.85,57.74,64.92,70.57,75.27,80.73,90.5
France,FRA,1875,0.06,1.21,11.94,29.37,44.25,55.6,63.28,69.2,74.2,79.57,89.27
France,FRA,1876,0.07,1.42,13.99,30.11,44.8,56.03,63.73,69.65,74.73,80,89.67
France,FRA,1877,0.06,1.42,14.9,31.39,46.27,57.32,64.65,70.45,75.38,80.65,90.28
France,FRA,1878,0.06,1.12,12.63,30.19,45.31,56.55,64.06,69.82,74.76,79.96,89.28
France,FRA,1879,0.06,1.38,15.61,31.68,46.29,56.9,64.04,69.63,74.47,79.69,88.75
France,FRA,1880,0.06,1.05,9.76,28.56,43.82,55.54,63.53,69.5,74.56,80.03,89.44
France,FRA,1881,0.06,1.26,11.93,29.45,44.47,56.04,63.98,69.95,75.13,80.73,90.42
France,FRA,1882,0.06,1.19,11.2,29.12,43.91,55.55,63.62,69.67,74.96,80.66,90.21
France,FRA,1883,0.06,1.17,11.99,29.69,44.24,55.72,63.72,69.67,74.95,80.62,90.02
France,FRA,1884,0.06,1.02,9.53,28.59,43.24,55.16,63.36,69.5,74.82,80.55,90.13
France,FRA,1885,0.07,1.15,12.67,30.25,44.64,56.1,63.91,69.9,75.03,80.72,90.21
France,FRA,1886,0.06,1.06,11.61,29.3,43.69,55.46,63.44,69.55,74.75,80.52,90.04
France,FRA,1887,0.06,1.29,13.74,31.04,45.21,56.32,63.83,69.71,74.76,80.62,90.17
France,FRA,1888,0.06,1.04,14.36,31.48,46.28,57.62,64.67,70.25,74.91,80.41,89.75
France,FRA,1889,0.07,1.25,17.56,34.3,48.74,59.19,65.81,71.08,75.74,81.13,90.58
France,FRA,1890,0.06,0.96,11.73,30.48,45.07,56.62,63.62,69.31,74.24,79.64,89.13
France,FRA,1891,0.07,1.23,15.79,32.35,46.57,57.51,64.11,69.42,74.03,79.19,88.7
France,FRA,1892,0.06,0.93,15.67,32.79,46.95,57.67,64.44,69.67,74.36,79.37,88.7
France,FRA,1893,0.06,0.93,14.8,32.07,46.18,57.22,64.35,69.74,74.47,79.57,88.91
France,FRA,1894,0.06,1.21,18.65,35.17,48.72,58.89,65.54,70.71,75.27,80.42,89.62
France,FRA,1895,0.06,1.13,19.63,35.49,48.86,58.76,65.31,70.35,74.88,79.85,88.74
France,FRA,1896,0.07,1.82,22.37,38.59,51.38,60.62,66.83,71.71,76.24,81.28,90.35
France,FRA,1897,0.07,1.9,23.08,40.05,52.96,61.68,67.64,72.41,76.78,81.69,90.88
France,FRA,1898,0.06,1.31,20.86,37.85,51.16,60.09,66.33,71.24,75.63,80.55,89.66
France,FRA,1899,0.06,1.24,19.48,36.16,49.79,59.26,65.76,70.94,75.43,80.46,89.55
France,FRA,1900,0.06,1.46,20.66,36.44,49.11,58.24,64.74,69.86,74.52,79.55,88.58
France,FRA,1901,0.07,2.08,22.8,39.06,51.48,60.12,66.28,71.27,75.75,80.67,89.77
France,FRA,1902,0.07,2.31,23.96,40.24,52.44,60.86,66.91,71.76,76.15,81.08,90.18
France,FRA,1903,0.07,2.46,24.84,41.22,53.41,61.63,67.42,72.08,76.37,81.18,89.99
France,FRA,1904,0.07,2.16,24.58,41.16,53.46,61.58,67.4,72.03,76.29,81.1,89.84
France,FRA,1905,0.07,2.66,25.66,41.58,53.07,61.04,66.8,71.56,75.91,80.76,89.58
France,FRA,1906,0.07,2.2,24.62,40.81,52.52,60.73,66.61,71.47,75.83,80.72,89.55
France,FRA,1907,0.08,2.97,26.23,41.45,52.51,60.4,66.13,70.89,75.2,80.08,89.1
France,FRA,1908,0.08,3.24,27.48,43.11,54.06,61.67,67.26,71.93,76.21,81.12,90.2
France,FRA,1909,0.08,4.41,29.07,44.22,54.55,61.84,67.13,71.61,75.81,80.59,89.48
France,FRA,1910,0.09,5.32,30.48,45.71,56.02,63.16,68.4,72.83,76.93,81.69,90.6
France,FRA,1911,0.07,1.79,25.85,42.53,53.99,61.79,67.37,71.89,76.04,80.7,89.38
France,FRA,1912,0.09,5.65,30.74,45.86,56.05,63.2,68.5,72.97,77.11,81.95,91.04
France,FRA,1913,0.09,4.8,30.26,45.81,56.14,63.3,68.6,72.99,77.1,81.86,90.8
France,FRA,1914,0.09,7.21,19.42,22.58,26.75,32.44,44.98,60.76,70,77.31,87.97
France,FRA,1915,0.09,4.33,19.5,22.25,25.68,30.56,38.49,56.22,68.12,76.47,87.87
France,FRA,1916,0.08,4.62,20.37,24.21,29.37,37,52.88,64.44,71.93,78.53,88.65
France,FRA,1917,0.07,1.93,20.39,26.36,34.76,49.22,60.83,68.19,73.79,79.37,88.64
France,FRA,1918,0.07,1.35,16.35,22.13,26.31,31.76,40.07,55.66,67.79,76.38,87.94
France,FRA,1919,0.07,2.64,23.2,35.23,49.25,59.35,66.23,71.44,75.99,80.98,89.66
France,FRA,1920,0.08,4.18,28.94,46.14,57.16,64.31,69.58,73.9,77.98,82.67,91.46
France,FRA,1921,0.09,9.82,33.07,48.83,58.46,64.92,69.87,74.06,78.03,82.61,91.21
France,FRA,1922,0.12,18.1,37.26,50.88,59.39,65.3,69.92,73.87,77.63,82.09,90.53
France,FRA,1923,0.1,15.32,36.42,50.85,59.67,65.74,70.48,74.55,78.47,82.98,91.61
France,FRA,1924,0.12,18.15,37.81,51.22,59.64,65.54,70.19,74.19,78.05,82.56,91.25
France,FRA,1925,0.11,15.85,36.16,50.09,58.83,64.96,69.73,73.84,77.78,82.24,90.64
France,FRA,1926,0.1,14.89,35.59,49.84,58.8,64.99,69.82,73.96,77.85,82.35,90.85
France,FRA,1927,0.12,17.94,38.38,52.14,60.54,66.36,70.86,74.72,78.42,82.75,91.08
France,FRA,1928,0.11,16.76,38.08,52.16,60.59,66.34,70.91,74.84,78.69,83.12,91.48
France,FRA,1929,0.11,16.37,37.1,50.76,59.28,65.13,69.74,73.67,77.44,81.79,90.04
France,FRA,1930,0.13,20.14,40.58,53.12,61.07,66.73,71.27,75.26,79.14,83.72,92.56
France,FRA,1931,0.14,20.69,41.1,53.48,61.18,66.67,71.03,74.79,78.51,82.85,91.04
France,FRA,1932,0.13,20.99,41.96,54.07,61.6,67.04,71.36,75.18,78.94,83.36,91.78
France,FRA,1933,0.14,22.35,42.99,54.48,61.75,67.1,71.38,75.16,78.93,83.29,91.55
France,FRA,1934,0.15,23.1,43.64,55.02,62.22,67.56,71.85,75.66,79.44,83.97,92.63
France,FRA,1935,0.15,24.29,43.87,54.75,61.83,67.13,71.42,75.25,78.97,83.41,91.86
France,FRA,1936,0.15,24.91,44.72,55.52,62.51,67.71,71.87,75.62,79.29,83.7,92.23
France,FRA,1937,0.16,25.23,44.98,55.79,62.79,67.96,72.15,75.92,79.62,84.13,92.64
France,FRA,1938,0.16,25.57,44.92,55.57,62.56,67.74,71.93,75.66,79.35,83.76,92.2
France,FRA,1939,0.16,27.53,46.52,56.62,63.22,68.16,72.15,75.76,79.32,83.63,91.95
France,FRA,1940,0.12,19.84,25.3,34.7,48.66,59,65.77,70.93,75.55,80.38,88.85
France,FRA,1941,0.14,24.38,43.32,54.09,61.37,66.69,71.01,74.83,78.46,82.78,90.89
France,FRA,1942,0.14,22.34,41.54,54.21,61.79,67.08,71.28,75.05,78.58,82.81,90.87
France,FRA,1943,0.13,19.62,27.22,42.43,55.92,64.07,69.64,74.16,78.25,82.85,91.35
France,FRA,1944,0.13,16.98,23.91,28.76,39.86,52.75,62.87,69.75,75.2,80.57,89.52
France,FRA,1945,0.09,18.77,34.7,51.75,61.34,67.38,71.88,75.77,79.45,83.7,91.75
France,FRA,1946,0.13,30.39,52.8,62.01,67.7,71.9,75.43,78.65,81.91,85.93,93.88
France,FRA,1947,0.16,36.32,54.86,63.24,68.57,72.56,75.94,79.07,82.3,86.26,94.31
France,FRA,1948,0.21,41.19,56.28,63.95,69.11,73.07,76.47,79.64,82.94,86.99,95.33
France,FRA,1949,0.19,41.54,56.19,63.61,68.55,72.3,75.51,78.54,81.65,85.49,93.26
France,FRA,1950,0.23,44.11,57.22,64.42,69.32,73.1,76.34,79.4,82.56,86.45,94.29
France,FRA,1951,0.24,44.3,56.99,64.05,68.93,72.69,75.88,78.84,81.94,85.71,93.33
France,FRA,1952,0.27,46.22,58.19,65.07,69.83,73.54,76.75,79.74,82.89,86.72,94.55
France,FRA,1953,0.31,46.91,58.13,64.84,69.5,73.14,76.22,79.13,82.19,85.94,93.49
France,FRA,1954,0.31,47.62,58.84,65.51,70.23,73.94,77.07,80.08,83.21,87.04,94.8
France,FRA,1955,0.34,48.11,59.1,65.71,70.37,74.01,77.14,80.07,83.15,86.91,94.64
France,FRA,1956,0.38,48.46,59.08,65.59,70.18,73.82,76.92,79.81,82.83,86.54,94.02
France,FRA,1957,0.41,48.74,59.4,65.83,70.41,74.05,77.22,80.19,83.31,87.09,94.72
France,FRA,1958,0.47,50.4,60.81,67.12,71.59,75.12,78.18,81.05,84.04,87.77,95.42
France,FRA,1959,0.52,50.34,60.7,66.96,71.51,75.06,78.14,81.03,84.05,87.84,95.39
France,FRA,1960,0.62,50.91,60.86,66.99,71.46,75,78.06,80.96,83.96,87.62,95.18
France,FRA,1961,0.68,51.11,61.26,67.42,71.97,75.56,78.64,81.6,84.62,88.36,96.1
France,FRA,1962,0.71,50.91,60.94,66.95,71.47,75.05,78.11,80.98,83.95,87.57,95.1
France,FRA,1963,0.7,50.88,60.78,66.72,71.25,74.84,77.91,80.79,83.81,87.46,94.98
France,FRA,1964,1.05,51.51,61.51,67.49,71.99,75.64,78.79,81.71,84.76,88.54,96.32
France,FRA,1965,2.33,51.33,61.27,67.19,71.69,75.34,78.48,81.4,84.44,88.15,95.79
France,FRA,1966,2.33,51.55,61.63,67.51,72.04,75.7,78.92,81.89,84.96,88.74,96.64
France,FRA,1967,3.02,51.58,61.62,67.51,71.93,75.62,78.82,81.76,84.81,88.57,96.21
France,FRA,1968,3.16,51.59,61.69,67.56,71.93,75.58,78.76,81.7,84.75,88.49,96.02
France,FRA,1969,3.61,51.28,61.38,67.17,71.44,75.07,78.28,81.37,84.53,88.41,96.09
France,FRA,1970,4.98,52.03,62.25,68.13,72.48,76.06,79.22,82.18,85.26,89.04,96.69
France,FRA,1971,5.68,51.83,62.15,68.11,72.44,76.05,79.22,82.18,85.21,88.91,96.41
France,FRA,1972,7.57,51.84,62.25,68.21,72.59,76.17,79.36,82.37,85.47,89.27,96.97
France,FRA,1973,8.17,52.2,62.54,68.49,72.79,76.32,79.44,82.37,85.4,89.1,96.66
France,FRA,1974,9.83,52.56,62.72,68.74,73.05,76.56,79.68,82.64,85.69,89.42,96.88
France,FRA,1975,12.09,52.62,62.79,68.75,73.07,76.57,79.66,82.61,85.64,89.36,96.79
France,FRA,1976,13.9,52.66,62.91,68.99,73.34,76.8,79.87,82.82,85.87,89.54,97.02
France,FRA,1977,14.24,53.1,63.43,69.56,73.88,77.37,80.44,83.41,86.47,90.19,97.74
France,FRA,1978,15.41,53.4,63.5,69.66,73.97,77.43,80.45,83.33,86.37,90.09,97.58
France,FRA,1979,16.2,53.49,63.7,69.9,74.26,77.73,80.77,83.65,86.66,90.37,97.97
France,FRA,1980,15.86,53.59,63.87,70.12,74.45,77.91,80.91,83.75,86.76,90.43,97.83
France,FRA,1981,16.57,53.97,64.14,70.33,74.64,78.05,81,83.77,86.71,90.33,97.66
France,FRA,1982,17.31,54.18,64.38,70.61,74.98,78.41,81.36,84.18,87.14,90.79,98.25
France,FRA,1983,17.54,54.29,64.46,70.66,75,78.37,81.3,84.04,86.94,90.51,97.86
France,FRA,1984,18.28,54.71,64.8,71.03,75.4,78.81,81.76,84.53,87.43,91.05,98.53
France,FRA,1985,18.61,54.98,64.98,71.17,75.51,78.89,81.77,84.53,87.38,90.95,98.27
France,FRA,1986,18.94,55.2,65.24,71.38,75.78,79.15,82.06,84.8,87.66,91.21,98.52
France,FRA,1987,19.68,55.71,65.75,71.89,76.29,79.69,82.6,85.36,88.27,91.83,99.21
France,FRA,1988,19.71,55.92,66.02,72.2,76.6,80,82.9,85.64,88.52,92.05,99.41
France,FRA,1989,19.91,56,66.14,72.42,76.8,80.21,83.1,85.81,88.63,92.12,99.35
France,FRA,1990,20.46,56.3,66.56,72.78,77.12,80.51,83.37,86.07,88.88,92.32,99.44
France,FRA,1991,20.38,56.39,66.67,72.93,77.33,80.72,83.6,86.31,89.12,92.59,99.77
France,FRA,1992,21.23,56.58,66.9,73.16,77.51,80.96,83.86,86.58,89.38,92.85,100.02
France,FRA,1993,21.27,56.65,66.98,73.25,77.62,81.02,83.89,86.56,89.33,92.77,99.95
